instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.1-freq10-amp0.1 kriging 0 0 1 10 0.9999 0.0007 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.1-freq10-amp0.1 kriging 0 0 1 10 0.9237 0.0361 0.9977 0.9937 0.9840 0.9675 0.9299 0.8607 0.7347 0.5288 0.2111 0.0593 0.0155 0.1594 0.2069 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.1-freq100-amp0.1 kriging 0 0 1 10 0.9999 0.0002 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.1-freq100-amp0.1 kriging 0 0 1 10 0.8874 0.0395 0.9912 0.9789 0.9559 0.9129 0.8412 0.7196 0.5455 0.3258 0.1001 0.0261 0.0095 0.1900 0.2767 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.1-freq10-amp0.5 kriging 0 0 1 10 0.9989 0.0035 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.9999 0.9999 0.9998 0.9997 0.9997 0.0048 0.0048 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.1-freq10-amp0.5 kriging 0 0 1 10 0.3464 0.1808 0.6522 0.4134 0.2423 0.1346 0.0728 0.0352 0.0167 0.0067 0.0021 0.0010 0.0005 0.1760 0.8692 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.1-freq100-amp0.5 kriging 0 0 1 10 0.9999 0.0010 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.0003 0.0003 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.1-freq100-amp0.5 kriging 0 0 1 10 0.2125 0.1977 0.4725 0.2400 0.1204 0.0595 0.0302 0.0160 0.0079 0.0042 0.0017 0.0007 0.0004 0.1446 1.0665 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.1-freq10-amp1 kriging 0 0 1 10 0.9959 0.0070 1.0000 1.0000 0.9999 0.9999 0.9998 0.9998 0.9997 0.9997 0.9997 0.9995 0.9992 0.0100 0.0100 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.1-freq10-amp1 kriging 0 0 1 10 0.1285 0.3616 0.3415 0.1597 0.0783 0.0396 0.0190 0.0096 0.0045 0.0024 0.0011 0.0005 0.0005 0.1278 1.2581 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.1-freq100-amp1 kriging 0 0 1 10 0.9996 0.0020 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.9999 0.9997 0.0018 0.0018 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.1-freq100-amp1 kriging 0 0 1 10 0.0516 0.3954 0.2195 0.0843 0.0394 0.0200 0.0113 0.0060 0.0036 0.0023 0.0009 0.0004 0.0003 0.1050 1.5162 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.1-freq10-amp1.5 kriging 0 0 1 10 0.9909 0.0106 0.9998 0.9998 0.9998 0.9998 0.9998 0.9998 0.9998 0.9998 0.9994 0.9992 0.9991 0.0144 0.0144 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.1-freq10-amp1.5 kriging 0 0 1 10 0.0676 0.5424 0.2514 0.1056 0.0509 0.0249 0.0124 0.0066 0.0035 0.0019 0.0009 0.0005 0.0004 0.1114 1.4421 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.1-freq100-amp1.5 kriging 0 0 1 10 0.9992 0.0031 1.0000 1.0000 1.0000 1.0000 0.9999 0.9999 0.9999 0.9999 0.9998 0.9997 0.9997 0.0054 0.0054 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.1-freq100-amp1.5 kriging 0 0 1 10 0.0187 0.5931 0.1692 0.0642 0.0305 0.0161 0.0092 0.0046 0.0030 0.0020 0.0008 0.0003 0.0002 0.0956 1.6848 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.1-freq10-amp2 kriging 0 0 1 10 0.9839 0.0141 0.9999 0.9998 0.9998 0.9998 0.9998 0.9998 0.9998 0.9995 0.9992 0.9991 0.9991 0.0132 0.0132 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.1-freq10-amp2 kriging 0 0 1 10 0.0430 0.7233 0.2124 0.0868 0.0411 0.0199 0.0101 0.0056 0.0031 0.0015 0.0008 0.0005 0.0004 0.1042 1.5335 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.1-freq100-amp2 kriging 0 0 1 10 0.9986 0.0041 0.9999 0.9999 0.9999 0.9999 0.9999 0.9999 0.9999 0.9998 0.9997 0.9997 0.9995 0.0094 0.0094 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.1-freq100-amp2 kriging 0 0 1 10 0.0081 0.7908 0.1541 0.0587 0.0279 0.0146 0.0080 0.0044 0.0029 0.0018 0.0008 0.0002 0.0002 0.0923 1.7486 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.15-freq10-amp0.1 kriging 0 0 1 10 0.9999 0.0009 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.15-freq10-amp0.1 kriging 0 0 1 10 0.9298 0.0346 0.9978 0.9947 0.9859 0.9724 0.9394 0.8756 0.7594 0.5623 0.2436 0.0725 0.0213 0.1559 0.1991 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.15-freq100-amp0.1 kriging 0 0 1 10 0.9999 0.0003 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.15-freq100-amp0.1 kriging 0 0 1 10 0.8956 0.0379 0.9918 0.9811 0.9612 0.9229 0.8565 0.7444 0.5767 0.3592 0.1195 0.0329 0.0123 0.1878 0.2677 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.15-freq10-amp0.5 kriging 0 0 1 10 0.9981 0.0048 1.0000 1.0000 1.0000 1.0000 0.9999 0.9999 0.9999 0.9998 0.9996 0.9995 0.9993 0.0059 0.0059 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.15-freq10-amp0.5 kriging 0 0 1 10 0.3703 0.1732 0.6786 0.4472 0.2737 0.1585 0.0840 0.0434 0.0208 0.0083 0.0025 0.0012 0.0006 0.1829 0.8443 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.15-freq100-amp0.5 kriging 0 0 1 10 0.9997 0.0017 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.9998 0.0009 0.0009 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.15-freq100-amp0.5 kriging 0 0 1 10 0.2273 0.1895 0.4938 0.2577 0.1330 0.0674 0.0345 0.0181 0.0095 0.0046 0.0021 0.0009 0.0004 0.1498 1.0455 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.15-freq10-amp1 kriging 0 0 1 10 0.9924 0.0096 0.9999 0.9999 0.9999 0.9999 0.9999 0.9997 0.9997 0.9996 0.9995 0.9993 0.9992 0.0117 0.0117 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.15-freq10-amp1 kriging 0 0 1 10 0.1425 0.3464 0.3635 0.1740 0.0867 0.0455 0.0221 0.0110 0.0051 0.0028 0.0011 0.0006 0.0005 0.1328 1.2261 nan
COCOfunction7-dim10-seed1-disth1-height0.75-radius0.15-freq100-amp1 kriging 0 0 1 10 0.9990 0.0035 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.9999 0.9999 0.9999 0.9996 0.9994 0.0046 0.0046 nan
COCOfunction7-dim10-seed1-disth2-height0.75-radius0.15-freq100-amp1 kriging 0 0 1 10 0.0562 0.3790 0.2276 0.0883 0.0410 0.0206 0.0118 0.0060 0.0038 0.0026 0.0010 0.0004 0.0003 0.1068 1.4998 nan
