instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction3-dim10-seed1-dists1-centres3-radius0.25-freq10-amp0.1 kriging 0 0 1 10 0.9990 0.0069 0.9995 0.9986 0.9976 0.9961 0.9937 0.9882 0.9786 0.9578 0.9227 0.8881 0.8462 0.0823 0.0846 nan
COCOfunction3-dim10-seed1-dists2-centres3-radius0.25-freq10-amp0.1 kriging 0 0 1 10 0.9999 0.0014 1.0000 1.0000 1.0000 1.0000 0.9998 0.9995 0.9992 0.9983 0.9976 0.9963 0.9923 0.0152 0.0152 nan
COCOfunction3-dim10-seed1-dists1-centres3-radius0.25-freq100-amp0.1 kriging 0 0 1 10 0.9987 0.0075 0.9988 0.9969 0.9947 0.9921 0.9877 0.9786 0.9661 0.9418 0.9076 0.8665 0.8189 0.1033 0.1072 nan
COCOfunction3-dim10-seed1-dists2-centres3-radius0.25-freq100-amp0.1 kriging 0 0 1 10 0.9999 0.0016 0.9999 0.9999 0.9998 0.9998 0.9997 0.9995 0.9993 0.9989 0.9972 0.9944 0.9904 0.0180 0.0180 nan
COCOfunction3-dim10-seed1-dists1-centres3-radius0.25-freq10-amp0.5 kriging 0 0 1 10 0.9776 0.0348 0.9629 0.9382 0.9144 0.8931 0.8710 0.8444 0.8154 0.7707 0.6577 0.5027 0.3004 0.2584 0.3119 nan
COCOfunction3-dim10-seed1-dists2-centres3-radius0.25-freq10-amp0.5 kriging 0 0 1 10 0.9987 0.0073 0.9990 0.9980 0.9972 0.9964 0.9950 0.9925 0.9894 0.9854 0.9743 0.9566 0.9345 0.0646 0.0654 nan
COCOfunction3-dim10-seed1-dists1-centres3-radius0.25-freq100-amp0.5 kriging 0 0 1 10 0.9699 0.0375 0.9559 0.9272 0.8985 0.8738 0.8482 0.8218 0.7869 0.7234 0.5876 0.4069 0.2039 0.2707 0.3386 nan
COCOfunction3-dim10-seed1-dists2-centres3-radius0.25-freq100-amp0.5 kriging 0 0 1 10 0.9985 0.0081 0.9983 0.9973 0.9962 0.9956 0.9930 0.9907 0.9882 0.9841 0.9692 0.9505 0.9234 0.0722 0.0732 nan
COCOfunction3-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1 kriging 0 0 1 10 0.9148 0.0696 0.9142 0.8704 0.8335 0.8007 0.7622 0.7146 0.6414 0.5342 0.3187 0.1298 0.0425 0.3021 0.4390 nan
COCOfunction3-dim10-seed1-dists2-centres3-radius0.25-freq10-amp1 kriging 0 0 1 10 0.9952 0.0147 0.9970 0.9951 0.9919 0.9892 0.9851 0.9807 0.9736 0.9604 0.9371 0.9084 0.8730 0.1043 0.1071 nan
COCOfunction3-dim10-seed1-dists1-centres3-radius0.25-freq100-amp1 kriging 0 0 1 10 0.8885 0.0751 0.9004 0.8502 0.8107 0.7699 0.7196 0.6579 0.5761 0.4513 0.2257 0.0785 0.0302 0.3060 0.4746 nan
COCOfunction3-dim10-seed1-dists2-centres3-radius0.25-freq100-amp1 kriging 0 0 1 10 0.9942 0.0162 0.9958 0.9927 0.9904 0.9879 0.9842 0.9782 0.9684 0.9562 0.9276 0.8942 0.8527 0.1127 0.1163 nan
COCOfunction3-dim10-seed1-dists1-centres3-radius0.25-freq10-amp1.5 kriging 0 0 1 10 0.8244 0.1045 0.8724 0.8091 0.7573 0.7032 0.6397 0.5627 0.4649 0.3153 0.1162 0.0369 0.0159 0.3078 0.5384 nan
COCOfunction3-dim10-seed1-dists2-centres3-radius0.25-freq10-amp1.5 kriging 0 0 1 10 0.9893 0.0221 0.9948 0.9905 0.9858 0.9801 0.9735 0.9652 0.9540 0.9373 0.9058 0.8682 0.8246 0.1353 0.1412 nan
COCOfunction3-dim10-seed1-dists1-centres3-radius0.25-freq100-amp1.5 kriging 0 0 1 10 0.7781 0.1127 0.8515 0.7842 0.7208 0.6546 0.5833 0.4933 0.3797 0.2291 0.0740 0.0285 0.0125 0.3033 0.5783 nan
COCOfunction3-dim10-seed1-dists2-centres3-radius0.25-freq100-amp1.5 kriging 0 0 1 10 0.9871 0.0243 0.9923 0.9887 0.9843 0.9782 0.9702 0.9615 0.9476 0.9276 0.8907 0.8482 0.8054 0.1437 0.1508 nan
COCOfunction3-dim10-seed1-dists1-centres3-radius0.25-freq10-amp2 kriging 0 0 1 10 0.7218 0.1393 0.8279 0.7484 0.6729 0.5997 0.5185 0.4243 0.3048 0.1629 0.0501 0.0186 0.0085 0.2987 0.6255 nan
COCOfunction3-dim10-seed1-dists2-centres3-radius0.25-freq10-amp2 kriging 0 0 1 10 0.9811 0.0295 0.9916 0.9850 0.9775 0.9709 0.9607 0.9500 0.9366 0.9166 0.8775 0.8332 0.7894 0.1605 0.1699 nan
COCOfunction3-dim10-seed1-dists1-centres3-radius0.25-freq100-amp2 kriging 0 0 1 10 0.6612 0.1503 0.8061 0.7159 0.6279 0.5469 0.4516 0.3458 0.2225 0.1090 0.0340 0.0146 0.0079 0.2879 0.6664 nan
COCOfunction3-dim10-seed1-dists2-centres3-radius0.25-freq100-amp2 kriging 0 0 1 10 0.9774 0.0324 0.9901 0.9835 0.9757 0.9670 0.9582 0.9439 0.9268 0.9019 0.8564 0.8143 0.7712 0.1688 0.1800 nan
COCOfunction3-dim10-seed1-dists1-centres6-radius0.025-freq10-amp0.1 kriging 0 0 1 10 0.9968 0.0134 0.9962 0.9928 0.9860 0.9755 0.9614 0.9438 0.9231 0.8965 0.8494 0.7953 0.7235 0.1517 0.1625 nan
COCOfunction3-dim10-seed1-dists2-centres6-radius0.025-freq10-amp0.1 kriging 0 0 1 10 1.0000 0.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
