instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.15-freq10-amp0.1 kriging 0 0 1 2 0.9981 0.0122 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9915 0.0069 0.0070 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.15-freq10-amp0.1 kriging 0 0 1 2 0.9979 0.0131 1.0000 1.0000 0.9775 0.9370 0.8845 0.8285 0.7960 0.7585 0.7015 0.6485 0.5995 0.2157 0.2489 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.15-freq100-amp0.1 kriging 0 0 1 2 0.9977 0.0135 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9895 0.0088 0.0088 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 0 0 1 2 0.9975 0.0140 1.0000 1.0000 0.9060 0.8520 0.8245 0.7985 0.7725 0.7385 0.6830 0.6280 0.5720 0.2617 0.3140 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.15-freq10-amp0.5 kriging 0 0 1 2 0.9548 0.0611 1.0000 1.0000 1.0000 1.0000 1.0000 0.9840 0.8875 0.7050 0.5330 0.4965 0.4790 0.1294 0.1462 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.15-freq10-amp0.5 kriging 0 0 1 2 0.9538 0.0658 0.8575 0.7955 0.7135 0.6725 0.6390 0.6045 0.5750 0.5285 0.4520 0.3340 0.2075 0.3701 0.5797 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.15-freq100-amp0.5 kriging 0 0 1 2 0.9471 0.0676 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7615 0.5735 0.5165 0.4940 0.4710 0.1497 0.1745 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.15-freq100-amp0.5 kriging 0 0 1 2 0.9425 0.0700 0.7725 0.7155 0.6755 0.6440 0.6095 0.5730 0.5315 0.4840 0.4055 0.2780 0.1565 0.3903 0.6595 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 0 0 1 2 0.8353 0.1223 1.0000 0.9935 0.9165 0.7905 0.7065 0.6340 0.5565 0.5005 0.4790 0.4610 0.4470 0.2854 0.3914 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.15-freq10-amp1 kriging 0 0 1 2 0.8436 0.1317 0.7905 0.6615 0.6050 0.5675 0.5385 0.5010 0.4440 0.3580 0.2250 0.0900 0.0050 0.3675 0.7149 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.15-freq100-amp1 kriging 0 0 1 2 0.8194 0.1352 1.0000 1.0000 0.9700 0.6840 0.5785 0.5455 0.5160 0.4990 0.4755 0.4570 0.4430 0.3048 0.4382 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.15-freq100-amp1 kriging 0 0 1 2 0.8033 0.1400 0.6735 0.6115 0.5610 0.5160 0.4800 0.4375 0.3960 0.3090 0.1760 0.0185 0.0000 0.3744 0.8207 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.15-freq10-amp1.5 kriging 0 0 1 2 0.6837 0.1835 0.9530 0.8020 0.7105 0.6460 0.5880 0.5220 0.4905 0.4775 0.4585 0.4455 0.4330 0.3656 0.5747 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.15-freq10-amp1.5 kriging 0 0 1 2 0.7146 0.1976 0.7180 0.6005 0.5500 0.5015 0.4475 0.3840 0.3160 0.2275 0.0850 0.0025 0.0000 0.3413 0.8015 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.15-freq100-amp1.5 kriging 0 0 1 2 0.6713 0.2028 1.0000 0.7560 0.5925 0.5500 0.5220 0.5045 0.4920 0.4765 0.4560 0.4410 0.4305 0.3793 0.6235 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.15-freq100-amp1.5 kriging 0 0 1 2 0.6438 0.2100 0.6125 0.5370 0.4780 0.4350 0.3950 0.3380 0.2625 0.1765 0.0120 0.0000 0.0000 0.3400 0.9321 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.15-freq10-amp2 kriging 0 0 1 2 0.5381 0.2447 0.8250 0.7020 0.6390 0.5810 0.5210 0.4845 0.4755 0.4655 0.4480 0.4345 0.4225 0.4037 0.6910 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.15-freq10-amp2 kriging 0 0 1 2 0.5950 0.2634 0.6685 0.5540 0.4815 0.4170 0.3580 0.2965 0.2225 0.1275 0.0115 0.0000 0.0000 0.3125 0.8743 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.15-freq100-amp2 kriging 0 0 1 2 0.5379 0.2704 0.8610 0.5950 0.5425 0.5160 0.5005 0.4900 0.4750 0.4610 0.4450 0.4320 0.4230 0.4155 0.7408 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.15-freq100-amp2 kriging 0 0 1 2 0.5030 0.2800 0.5630 0.4725 0.4160 0.3725 0.3125 0.2455 0.1710 0.0660 0.0000 0.0000 0.0000 0.3030 1.0185 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.2-freq10-amp0.1 kriging 0 0 1 2 0.9975 0.0143 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9360 0.0091 0.0092 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.2-freq10-amp0.1 kriging 0 0 1 2 0.9984 0.0116 1.0000 1.0000 0.9965 0.9535 0.9125 0.8495 0.8070 0.7725 0.7195 0.6690 0.6190 0.1994 0.2267 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.2-freq100-amp0.1 kriging 0 0 1 2 0.9970 0.0155 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.8515 0.0112 0.0113 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.2-freq100-amp0.1 kriging 0 0 1 2 0.9981 0.0123 1.0000 1.0000 0.9425 0.8730 0.8380 0.8100 0.7830 0.7505 0.6965 0.6465 0.5940 0.2455 0.2895 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.2-freq10-amp0.5 kriging 0 0 1 2 0.9388 0.0715 1.0000 1.0000 1.0000 1.0000 0.9895 0.9290 0.7680 0.6375 0.4975 0.4700 0.4470 0.1582 0.1852 nan
COCOfunction2-dim2-seed1-disth2-height0.5-radius0.2-freq10-amp0.5 kriging 0 0 1 2 0.9632 0.0582 0.8705 0.8095 0.7345 0.6885 0.6585 0.6280 0.5960 0.5545 0.4890 0.3990 0.2865 0.3685 0.5562 nan
COCOfunction2-dim2-seed1-disth1-height0.5-radius0.2-freq100-amp0.5 kriging 0 0 1 2 0.9319 0.0775 1.0000 1.0000 1.0000 1.0000 1.0000 0.8650 0.6240 0.5415 0.4960 0.4640 0.4420 0.1754 0.2122 nan
