instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction8-dim5-seed1-dists1-centres1-radius0.2-freq10-amp0.1 kriging 0 0 1 5 0.9910 0.0186 0.9916 0.9818 0.9698 0.9564 0.9372 0.9154 0.8752 0.8184 0.7500 0.6790 0.5536 0.1906 0.2135 nan
COCOfunction8-dim5-seed1-dists2-centres1-radius0.2-freq10-amp0.1 kriging 0 0 1 5 0.9999 0.0016 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0006 0.0006 nan
COCOfunction8-dim5-seed1-dists1-centres1-radius0.2-freq100-amp0.1 kriging 0 0 1 5 0.9879 0.0202 0.9916 0.9742 0.9576 0.9376 0.9112 0.8806 0.8382 0.7856 0.7148 0.6326 0.4678 0.2132 0.2455 nan
COCOfunction8-dim5-seed1-dists2-centres1-radius0.2-freq100-amp0.1 kriging 0 0 1 5 0.9998 0.0018 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0007 0.0007 nan
COCOfunction8-dim5-seed1-dists1-centres1-radius0.2-freq10-amp0.5 kriging 0 0 1 5 0.8212 0.0931 0.8682 0.7910 0.7360 0.6904 0.6400 0.5704 0.4614 0.2974 0.1314 0.0592 0.0278 0.3140 0.5542 nan
COCOfunction8-dim5-seed1-dists2-centres1-radius0.2-freq10-amp0.5 kriging 0 0 1 5 0.9978 0.0083 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9998 0.9956 0.9840 0.9688 0.0132 0.0132 nan
COCOfunction8-dim5-seed1-dists1-centres1-radius0.2-freq100-amp0.5 kriging 0 0 1 5 0.7573 0.1010 0.8100 0.7402 0.6928 0.6442 0.5674 0.4654 0.3326 0.2098 0.0966 0.0452 0.0208 0.3128 0.6202 nan
COCOfunction8-dim5-seed1-dists2-centres1-radius0.2-freq100-amp0.5 kriging 0 0 1 5 0.9974 0.0091 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9998 0.9940 0.9822 0.9662 0.0142 0.0142 nan
COCOfunction8-dim5-seed1-dists1-centres1-radius0.2-freq10-amp1 kriging 0 0 1 5 0.5463 0.1862 0.7326 0.6274 0.5416 0.4350 0.3162 0.2140 0.1300 0.0718 0.0298 0.0164 0.0072 0.2750 0.7757 nan
COCOfunction8-dim5-seed1-dists2-centres1-radius0.2-freq10-amp1 kriging 0 0 1 5 0.9916 0.0167 1.0000 1.0000 1.0000 1.0000 0.9994 0.9978 0.9948 0.9860 0.9696 0.9554 0.9418 0.0411 0.0415 nan
