instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction10-dim10-seed1-disth1-height0.75-radius0.1-freq10-amp0.1 kriging 0 0 1 10 0.9999 0.0004 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction10-dim10-seed1-disth2-height0.75-radius0.1-freq10-amp0.1 kriging 0 0 1 10 0.8924 0.0403 0.9372 0.8741 0.8032 0.7276 0.6373 0.5310 0.3971 0.2425 0.0933 0.0329 0.0127 0.2679 0.4669 nan
COCOfunction10-dim10-seed1-disth1-height0.75-radius0.1-freq100-amp0.1 kriging 0 0 1 10 0.9999 0.0001 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction10-dim10-seed1-disth2-height0.75-radius0.1-freq100-amp0.1 kriging 0 0 1 10 0.8429 0.0437 0.9028 0.8139 0.7159 0.6164 0.5064 0.3783 0.2532 0.1440 0.0531 0.0194 0.0083 0.2674 0.5487 nan
COCOfunction10-dim10-seed1-disth1-height0.75-radius0.1-freq10-amp0.5 kriging 0 0 1 10 0.9995 0.0020 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.0005 0.0005 nan
COCOfunction10-dim10-seed1-disth2-height0.75-radius0.1-freq10-amp0.5 kriging 0 0 1 10 0.2830 0.2016 0.4660 0.2560 0.1436 0.0805 0.0444 0.0232 0.0117 0.0054 0.0019 0.0010 0.0004 0.1601 1.1240 nan
COCOfunction10-dim10-seed1-disth1-height0.75-radius0.1-freq100-amp0.5 kriging 0 0 1 10 0.9999 0.0008 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction10-dim10-seed1-disth2-height0.75-radius0.1-freq100-amp0.5 kriging 0 0 1 10 0.1638 0.2189 0.3195 0.1514 0.0779 0.0446 0.0248 0.0144 0.0082 0.0038 0.0013 0.0008 0.0005 0.1350 1.3562 nan
COCOfunction10-dim10-seed1-disth1-height0.75-radius0.1-freq10-amp1 kriging 0 0 1 10 0.9983 0.0041 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.9997 0.9994 0.9994 0.0037 0.0037 nan
COCOfunction10-dim10-seed1-disth2-height0.75-radius0.1-freq10-amp1 kriging 0 0 1 10 0.1073 0.4032 0.2604 0.1129 0.0525 0.0266 0.0146 0.0075 0.0034 0.0016 0.0007 0.0004 0.0004 0.1137 1.4007 nan
COCOfunction10-dim10-seed1-disth1-height0.75-radius0.1-freq100-amp1 kriging 0 0 1 10 0.9997 0.0017 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0003 0.0003 nan
COCOfunction10-dim10-seed1-disth2-height0.75-radius0.1-freq100-amp1 kriging 0 0 1 10 0.0416 0.4379 0.1768 0.0701 0.0338 0.0190 0.0106 0.0060 0.0036 0.0019 0.0007 0.0005 0.0003 0.1007 1.6717 nan
COCOfunction10-dim10-seed1-disth1-height0.75-radius0.1-freq10-amp1.5 kriging 0 0 1 10 0.9963 0.0061 0.9999 0.9999 0.9999 0.9999 0.9998 0.9998 0.9997 0.9995 0.9994 0.9993 0.9987 0.0124 0.0124 nan
COCOfunction10-dim10-seed1-disth2-height0.75-radius0.1-freq10-amp1.5 kriging 0 0 1 10 0.0601 0.6049 0.1995 0.0788 0.0362 0.0187 0.0108 0.0053 0.0025 0.0010 0.0005 0.0004 0.0004 0.1000 1.5309 nan
