instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction12-dim2-seed1-dists1-centres9-radius0.025-freq10-amp0.1 kriging 0 0 1 2 0.9985 0.0051 1.0000 1.0000 0.9785 0.9205 0.8795 0.8530 0.8290 0.7900 0.6965 0.6115 0.4825 0.2105 0.2433 nan
COCOfunction12-dim2-seed1-dists2-centres9-radius0.025-freq10-amp0.1 kriging 0 0 1 2 0.9987 0.0046 1.0000 0.9260 0.8865 0.8690 0.8525 0.8355 0.8195 0.8005 0.7660 0.7310 0.6505 0.2689 0.3137 nan
COCOfunction12-dim2-seed1-dists1-centres9-radius0.025-freq100-amp0.1 kriging 0 0 1 2 0.9981 0.0056 0.9940 0.9775 0.9490 0.8800 0.8560 0.8325 0.8040 0.7570 0.6710 0.5670 0.4110 0.2401 0.2860 nan
COCOfunction12-dim2-seed1-dists2-centres9-radius0.025-freq100-amp0.1 kriging 0 0 1 2 0.9989 0.0042 0.9610 0.9195 0.8935 0.8755 0.8630 0.8500 0.8345 0.8200 0.7890 0.7370 0.6330 0.2763 0.3210 nan
COCOfunction12-dim2-seed1-dists1-centres9-radius0.025-freq10-amp0.5 kriging 0 0 1 2 0.9651 0.0258 0.8695 0.7525 0.6895 0.6255 0.5570 0.4740 0.3640 0.2740 0.2100 0.1705 0.1330 0.3338 0.6251 nan
COCOfunction12-dim2-seed1-dists2-centres9-radius0.025-freq10-amp0.5 kriging 0 0 1 2 0.9692 0.0232 0.8285 0.7945 0.7720 0.7395 0.6995 0.6570 0.6125 0.5675 0.4110 0.2560 0.1695 0.3560 0.5371 nan
COCOfunction12-dim2-seed1-dists1-centres9-radius0.025-freq100-amp0.5 kriging 0 0 1 2 0.9550 0.0281 0.8065 0.7465 0.6765 0.5940 0.5090 0.4140 0.2915 0.2265 0.1865 0.1525 0.1195 0.3314 0.6711 nan
COCOfunction12-dim2-seed1-dists2-centres9-radius0.025-freq100-amp0.5 kriging 0 0 1 2 0.9734 0.0214 0.8250 0.8005 0.7770 0.7380 0.6945 0.6355 0.5735 0.5075 0.3625 0.2835 0.2240 0.3604 0.5577 nan
COCOfunction12-dim2-seed1-dists1-centres9-radius0.025-freq10-amp1 kriging 0 0 1 2 0.8766 0.0517 0.7195 0.5590 0.4485 0.3250 0.2740 0.2460 0.2125 0.1840 0.1390 0.0305 0.0000 0.3255 0.9206 nan
COCOfunction12-dim2-seed1-dists2-centres9-radius0.025-freq10-amp1 kriging 0 0 1 2 0.8888 0.0464 0.7705 0.7015 0.6470 0.6035 0.5705 0.5010 0.4085 0.3015 0.1840 0.0945 0.0700 0.3527 0.6817 nan
