instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction11-dim1-seed1-disth1-height0-radius0.25-freq10-amp0.1 kriging 0 0 1 1 0.9893 0.0298 0.7330 0.7110 0.6910 0.6760 0.6600 0.6440 0.6280 0.6070 0.5740 0.5310 0.4810 0.4301 0.6541 nan
COCOfunction11-dim1-seed1-disth2-height0-radius0.25-freq10-amp0.1 kriging 0 0 1 1 0.9983 0.0114 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9640 0.0103 0.0104 nan
COCOfunction11-dim1-seed1-disth1-height0-radius0.25-freq100-amp0.1 kriging 0 0 1 1 0.9886 0.0302 0.8050 0.7600 0.7300 0.7050 0.6800 0.6530 0.6240 0.5890 0.5360 0.4920 0.4540 0.3957 0.5841 nan
COCOfunction11-dim1-seed1-disth2-height0-radius0.25-freq100-amp0.1 kriging 0 0 1 1 0.9973 0.0144 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9370 0.7920 0.0177 0.0179 nan
COCOfunction11-dim1-seed1-disth1-height0-radius0.25-freq10-amp0.5 kriging 0 0 1 1 0.7995 0.1493 0.6290 0.6070 0.5940 0.5790 0.5640 0.5360 0.4840 0.4420 0.4010 0.3710 0.3490 0.4372 0.8063 nan
COCOfunction11-dim1-seed1-disth2-height0-radius0.25-freq10-amp0.5 kriging 0 0 1 1 0.9608 0.0571 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.7150 0.6730 0.6110 0.5600 0.5370 0.1647 0.1897 nan
COCOfunction11-dim1-seed1-disth1-height0-radius0.25-freq100-amp0.5 kriging 0 0 1 1 0.7780 0.1513 0.6380 0.5750 0.5270 0.4940 0.4680 0.4460 0.4260 0.4030 0.3770 0.3570 0.3420 0.4408 0.9015 nan
COCOfunction11-dim1-seed1-disth2-height0-radius0.25-freq100-amp0.5 kriging 0 0 1 1 0.9387 0.0722 1.0000 1.0000 1.0000 0.9610 0.8940 0.8120 0.7190 0.6650 0.6050 0.5630 0.5260 0.2093 0.2489 nan
COCOfunction11-dim1-seed1-disth1-height0-radius0.25-freq10-amp1 kriging 0 0 1 1 0.5196 0.2986 0.6220 0.5880 0.5690 0.5480 0.4680 0.4270 0.4020 0.3780 0.3520 0.3320 0.3160 0.4238 0.8563 nan
COCOfunction11-dim1-seed1-disth2-height0-radius0.25-freq10-amp1 kriging 0 0 1 1 0.8597 0.1142 1.0000 1.0000 0.7880 0.7070 0.6790 0.6630 0.6090 0.5590 0.5290 0.4920 0.4660 0.3085 0.4208 nan
COCOfunction11-dim1-seed1-disth1-height0-radius0.25-freq100-amp1 kriging 0 0 1 1 0.4678 0.3026 0.5270 0.4550 0.4270 0.4100 0.3950 0.3810 0.3710 0.3590 0.3430 0.3250 0.3100 0.4480 1.0757 nan
