instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.15-freq10-amp0.1 kriging 0 0 1 5 0.9958 0.0119 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9888 0.0062 0.0062 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.15-freq10-amp0.1 kriging 0 0 1 5 0.9952 0.0138 0.9952 0.9876 0.9772 0.9626 0.9482 0.9302 0.9036 0.8470 0.7646 0.6950 0.6238 0.1742 0.1916 nan
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.15-freq100-amp0.1 kriging 0 0 1 5 0.9950 0.0127 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9994 0.9634 0.0080 0.0080 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 0 0 1 5 0.9930 0.0152 0.9946 0.9756 0.9596 0.9448 0.9262 0.9000 0.8578 0.7960 0.7214 0.6526 0.5666 0.2046 0.2319 nan
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.15-freq10-amp0.5 kriging 0 0 1 5 0.8947 0.0599 1.0000 0.9998 0.9986 0.9962 0.9892 0.9658 0.8958 0.7918 0.6422 0.5416 0.4710 0.1317 0.1463 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.15-freq10-amp0.5 kriging 0 0 1 5 0.9037 0.0692 0.8950 0.8268 0.7668 0.7266 0.6826 0.6464 0.5914 0.5094 0.3352 0.1734 0.0666 0.3335 0.5146 nan
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.15-freq100-amp0.5 kriging 0 0 1 5 0.8899 0.0639 1.0000 1.0000 0.9998 0.9988 0.9932 0.9622 0.8918 0.7792 0.6526 0.5432 0.4700 0.1308 0.1454 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.15-freq100-amp0.5 kriging 0 0 1 5 0.8442 0.0764 0.8192 0.7446 0.6978 0.6560 0.6154 0.5624 0.4966 0.3940 0.2086 0.0890 0.0372 0.3471 0.6118 nan
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 0 0 1 5 0.6467 0.1198 0.9776 0.9448 0.8816 0.8178 0.7432 0.6824 0.6198 0.5520 0.4726 0.4230 0.3884 0.2940 0.3986 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.15-freq10-amp1 kriging 0 0 1 5 0.7285 0.1385 0.7972 0.7082 0.6510 0.5974 0.5350 0.4654 0.3624 0.2380 0.0916 0.0304 0.0086 0.3268 0.6674 nan
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.15-freq100-amp1 kriging 0 0 1 5 0.6682 0.1278 0.9974 0.9836 0.9286 0.8546 0.7838 0.7134 0.6494 0.5732 0.4786 0.4226 0.3868 0.2637 0.3448 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.15-freq100-amp1 kriging 0 0 1 5 0.5579 0.1528 0.6858 0.6054 0.5276 0.4572 0.3758 0.2790 0.1872 0.1012 0.0418 0.0126 0.0016 0.3049 0.8280 nan
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.15-freq10-amp1.5 kriging 0 0 1 5 0.4091 0.1797 0.8788 0.7952 0.7154 0.6606 0.6136 0.5614 0.5182 0.4684 0.4186 0.3840 0.3630 0.3703 0.5884 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.15-freq10-amp1.5 kriging 0 0 1 5 0.5747 0.2077 0.7328 0.6368 0.5652 0.4936 0.4076 0.3052 0.2088 0.1042 0.0298 0.0084 0.0008 0.2989 0.7618 nan
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.15-freq100-amp1.5 kriging 0 0 1 5 0.4716 0.1917 0.9662 0.8722 0.7872 0.7170 0.6578 0.6066 0.5472 0.4826 0.4188 0.3830 0.3620 0.3313 0.4928 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.15-freq100-amp1.5 kriging 0 0 1 5 0.3427 0.2292 0.5864 0.4702 0.3652 0.2600 0.1802 0.1176 0.0744 0.0412 0.0114 0.0010 0.0002 0.2519 1.0079 nan
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.15-freq10-amp2 kriging 0 0 1 5 0.2463 0.2396 0.7812 0.6908 0.6318 0.5840 0.5408 0.5024 0.4642 0.4298 0.3896 0.3674 0.3488 0.4039 0.7162 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.15-freq10-amp2 kriging 0 0 1 5 0.4610 0.2770 0.6868 0.5806 0.4914 0.3966 0.2956 0.2052 0.1164 0.0498 0.0112 0.0022 0.0002 0.2717 0.8312 nan
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.15-freq100-amp2 kriging 0 0 1 5 0.3335 0.2557 0.8918 0.7776 0.7008 0.6390 0.5894 0.5358 0.4814 0.4344 0.3894 0.3674 0.3450 0.3669 0.6006 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.15-freq100-amp2 kriging 0 0 1 5 0.2137 0.3056 0.4858 0.3374 0.2172 0.1460 0.0958 0.0622 0.0406 0.0174 0.0026 0.0002 0.0002 0.2097 1.1831 nan
COCOfunction8-dim5-seed1-disth1-height0.5-radius0.2-freq10-amp0.1 kriging 0 0 1 5 0.9944 0.0138 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9994 0.9706 0.0076 0.0077 nan
COCOfunction8-dim5-seed1-disth2-height0.5-radius0.2-freq10-amp0.1 kriging 0 0 1 5 0.9963 0.0120 0.9960 0.9914 0.9828 0.9692 0.9572 0.9406 0.9170 0.8754 0.7852 0.7168 0.6516 0.1616 0.1755 nan
