instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction8-dim2-seed1-dists1-centres9-radius0.25-freq10-amp0.1 kriging 0 0 1 2 0.9999 0.0001 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0006 0.0006 nan
COCOfunction8-dim2-seed1-dists2-centres9-radius0.25-freq10-amp0.1 kriging 0 0 1 2 0.9755 0.0305 0.9325 0.8985 0.8605 0.8220 0.7690 0.7205 0.6670 0.5900 0.3865 0.3020 0.1875 0.2943 0.4074 nan
COCOfunction8-dim2-seed1-dists1-centres9-radius0.25-freq100-amp0.1 kriging 0 0 1 2 0.9999 0.0002 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0012 0.0012 nan
COCOfunction8-dim2-seed1-dists2-centres9-radius0.25-freq100-amp0.1 kriging 0 0 1 2 0.9727 0.0314 0.9060 0.8495 0.8010 0.7625 0.7230 0.6840 0.6315 0.5200 0.3510 0.2720 0.1645 0.3249 0.4796 nan
COCOfunction8-dim2-seed1-dists1-centres9-radius0.25-freq10-amp0.5 kriging 0 0 1 2 0.9999 0.0009 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9975 0.9955 0.9895 0.9800 0.0145 0.0145 nan
COCOfunction8-dim2-seed1-dists2-centres9-radius0.25-freq10-amp0.5 kriging 0 0 1 2 0.5984 0.1527 0.7195 0.5155 0.3655 0.3135 0.2530 0.1905 0.1095 0.0000 0.0000 0.0000 0.0000 0.2473 0.8495 nan
COCOfunction8-dim2-seed1-dists1-centres9-radius0.25-freq100-amp0.5 kriging 0 0 1 2 0.9999 0.0011 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9975 0.9965 0.9895 0.9790 0.9635 0.0232 0.0233 nan
COCOfunction8-dim2-seed1-dists2-centres9-radius0.25-freq100-amp0.5 kriging 0 0 1 2 0.5824 0.1572 0.6120 0.4505 0.3265 0.2860 0.2280 0.1695 0.0365 0.0000 0.0000 0.0000 0.0000 0.2422 0.9733 nan
COCOfunction8-dim2-seed1-dists1-centres9-radius0.25-freq10-amp1 kriging 0 0 1 2 0.9998 0.0019 1.0000 1.0000 1.0000 0.9990 0.9975 0.9970 0.9950 0.9910 0.9805 0.9560 0.9335 0.0418 0.0422 nan
COCOfunction8-dim2-seed1-dists2-centres9-radius0.25-freq10-amp1 kriging 0 0 1 2 0.2539 0.3055 0.4555 0.2290 0.1340 0.0610 0.0215 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.1331 1.0268 nan
