instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction15-dim10-seed1-disth1-height0-radius0.025-freq10-amp0.1 kriging 0 0 1 10 0.9332 0.0196 0.9806 0.9563 0.9255 0.8867 0.8455 0.7823 0.7113 0.6154 0.4830 0.3875 0.3198 0.2550 0.3257 nan
COCOfunction15-dim10-seed1-disth2-height0-radius0.025-freq10-amp0.1 kriging 0 0 1 10 0.9979 0.0034 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.9999 0.9999 0.9983 0.0039 0.0039 nan
COCOfunction15-dim10-seed1-disth1-height0-radius0.025-freq100-amp0.1 kriging 0 0 1 10 0.8936 0.0231 0.8830 0.8210 0.7711 0.7215 0.6764 0.6303 0.5769 0.5122 0.4236 0.3497 0.2943 0.3539 0.5339 nan
COCOfunction15-dim10-seed1-disth2-height0-radius0.025-freq100-amp0.1 kriging 0 0 1 10 0.9971 0.0037 1.0000 1.0000 1.0000 0.9999 0.9999 0.9999 0.9999 0.9999 0.9999 0.9994 0.9947 0.0082 0.0082 nan
COCOfunction15-dim10-seed1-disth1-height0-radius0.025-freq10-amp0.5 kriging 0 0 1 10 0.4311 0.0984 0.8206 0.7088 0.6052 0.5150 0.4313 0.3616 0.3076 0.2605 0.2096 0.1783 0.1589 0.3468 0.7270 nan
COCOfunction15-dim10-seed1-disth2-height0-radius0.025-freq10-amp0.5 kriging 0 0 1 10 0.9432 0.0171 1.0000 0.9999 0.9994 0.9988 0.9973 0.9924 0.9821 0.9416 0.7797 0.5293 0.3145 0.0757 0.0813 nan
COCOfunction15-dim10-seed1-disth1-height0-radius0.025-freq100-amp0.5 kriging 0 0 1 10 0.1992 0.1158 0.5586 0.4535 0.3976 0.3580 0.3268 0.2961 0.2651 0.2364 0.1986 0.1741 0.1561 0.3873 1.0879 nan
COCOfunction15-dim10-seed1-disth2-height0-radius0.025-freq100-amp0.5 kriging 0 0 1 10 0.9365 0.0189 0.9998 0.9993 0.9991 0.9975 0.9949 0.9882 0.9691 0.9186 0.7304 0.4824 0.2802 0.0886 0.0963 nan
COCOfunction15-dim10-seed1-disth1-height0-radius0.025-freq10-amp1 kriging 0 0 1 10 0.2076 0.1968 0.7166 0.5721 0.4563 0.3662 0.2960 0.2508 0.2145 0.1879 0.1620 0.1444 0.1298 0.3423 0.9163 nan
COCOfunction15-dim10-seed1-disth2-height0-radius0.025-freq10-amp1 kriging 0 0 1 10 0.7722 0.0342 0.9856 0.9725 0.9503 0.9200 0.8730 0.7948 0.6857 0.5235 0.3070 0.1806 0.1113 0.2157 0.2856 nan
COCOfunction15-dim10-seed1-disth1-height0-radius0.025-freq100-amp1 kriging 0 0 1 10 0.0380 0.2317 0.4703 0.3582 0.3013 0.2678 0.2410 0.2194 0.1983 0.1798 0.1583 0.1425 0.1306 0.3637 1.2844 nan
COCOfunction15-dim10-seed1-disth2-height0-radius0.025-freq100-amp1 kriging 0 0 1 10 0.8000 0.0379 0.9901 0.9801 0.9630 0.9383 0.8988 0.8315 0.7300 0.5691 0.3236 0.1782 0.1059 0.1994 0.2569 nan
COCOfunction15-dim10-seed1-disth1-height0-radius0.025-freq10-amp1.5 kriging 0 0 1 10 0.1334 0.2952 0.6599 0.5031 0.3867 0.2940 0.2398 0.2049 0.1819 0.1628 0.1432 0.1292 0.1220 0.3347 1.0245 nan
COCOfunction15-dim10-seed1-disth2-height0-radius0.025-freq10-amp1.5 kriging 0 0 1 10 0.5457 0.0513 0.9208 0.8635 0.7941 0.7127 0.6193 0.5197 0.4076 0.2896 0.1671 0.1036 0.0660 0.2913 0.5016 nan
COCOfunction15-dim10-seed1-disth1-height0-radius0.025-freq100-amp1.5 kriging 0 0 1 10 0.0096 0.3476 0.4374 0.3187 0.2622 0.2291 0.2070 0.1877 0.1715 0.1592 0.1425 0.1291 0.1217 0.3495 1.3758 nan
COCOfunction15-dim10-seed1-disth2-height0-radius0.025-freq100-amp1.5 kriging 0 0 1 10 0.6577 0.0569 0.9629 0.9306 0.8841 0.8238 0.7446 0.6401 0.5060 0.3461 0.1861 0.1036 0.0636 0.2537 0.3877 nan
COCOfunction15-dim10-seed1-disth1-height0-radius0.025-freq10-amp2 kriging 0 0 1 10 0.0996 0.3937 0.6227 0.4585 0.3366 0.2546 0.2108 0.1822 0.1645 0.1491 0.1323 0.1231 0.1166 0.3288 1.0984 nan
COCOfunction15-dim10-seed1-disth2-height0-radius0.025-freq10-amp2 kriging 0 0 1 10 0.3436 0.0684 0.8227 0.7174 0.6256 0.5361 0.4460 0.3566 0.2756 0.1896 0.1152 0.0715 0.0464 0.3146 0.6893 nan
COCOfunction15-dim10-seed1-disth1-height0-radius0.025-freq100-amp2 kriging 0 0 1 10 0.0023 0.4635 0.4205 0.2976 0.2391 0.2083 0.1856 0.1704 0.1593 0.1469 0.1332 0.1229 0.1163 0.3402 1.4298 nan
COCOfunction15-dim10-seed1-disth2-height0-radius0.025-freq100-amp2 kriging 0 0 1 10 0.5380 0.0758 0.9267 0.8662 0.7957 0.7092 0.6119 0.4920 0.3650 0.2407 0.1244 0.0727 0.0440 0.2778 0.4932 nan
COCOfunction15-dim10-seed1-disth1-height0-radius0.05-freq10-amp0.1 kriging 0 0 1 10 0.6767 0.0600 0.8028 0.6649 0.5585 0.4632 0.3798 0.3010 0.2338 0.1664 0.0986 0.0574 0.0359 0.3103 0.7474 nan
