instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction9-dim2-seed1-dists1-centres9-radius0.15-freq10-amp0.1 kriging 0 0 1 2 0.9998 0.0014 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9940 0.0038 0.0038 nan
COCOfunction9-dim2-seed1-dists2-centres9-radius0.15-freq10-amp0.1 kriging 0 0 1 2 0.9768 0.0216 0.8765 0.8520 0.8175 0.7675 0.7325 0.6965 0.6560 0.5630 0.3825 0.2675 0.2000 0.3354 0.4880 nan
COCOfunction9-dim2-seed1-dists1-centres9-radius0.15-freq100-amp0.1 kriging 0 0 1 2 0.9998 0.0015 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9955 0.9715 0.0072 0.0072 nan
COCOfunction9-dim2-seed1-dists2-centres9-radius0.15-freq100-amp0.1 kriging 0 0 1 2 0.9753 0.0218 0.8830 0.8345 0.7875 0.7475 0.7145 0.6770 0.6215 0.4630 0.3530 0.2505 0.1855 0.3350 0.5044 nan
COCOfunction9-dim2-seed1-dists1-centres9-radius0.15-freq10-amp0.5 kriging 0 0 1 2 0.9971 0.0074 1.0000 1.0000 1.0000 1.0000 0.9995 0.9925 0.9795 0.9585 0.9065 0.7875 0.6870 0.0707 0.0732 nan
COCOfunction9-dim2-seed1-dists2-centres9-radius0.15-freq10-amp0.5 kriging 0 0 1 2 0.6337 0.1084 0.6560 0.5230 0.4420 0.3610 0.2690 0.2160 0.1780 0.1380 0.0535 0.0200 0.0090 0.3058 0.9272 nan
COCOfunction9-dim2-seed1-dists1-centres9-radius0.15-freq100-amp0.5 kriging 0 0 1 2 0.9967 0.0078 1.0000 1.0000 1.0000 0.9940 0.9825 0.9690 0.9550 0.9290 0.8640 0.7290 0.6605 0.1073 0.1130 nan
COCOfunction9-dim2-seed1-dists2-centres9-radius0.15-freq100-amp0.5 kriging 0 0 1 2 0.6177 0.1093 0.6130 0.4040 0.3375 0.2710 0.2245 0.1850 0.1620 0.1215 0.0470 0.0180 0.0075 0.3011 1.0944 nan
COCOfunction9-dim2-seed1-dists1-centres9-radius0.15-freq10-amp1 kriging 0 0 1 2 0.9885 0.0148 1.0000 0.9980 0.9835 0.9730 0.9480 0.9245 0.8905 0.7685 0.6925 0.6320 0.5760 0.1683 0.1880 nan
COCOfunction9-dim2-seed1-dists2-centres9-radius0.15-freq10-amp1 kriging 0 0 1 2 0.3082 0.2168 0.4980 0.3700 0.2550 0.1820 0.1490 0.1140 0.0630 0.0255 0.0105 0.0050 0.0015 0.2371 1.1483 nan
COCOfunction9-dim2-seed1-dists1-centres9-radius0.15-freq100-amp1 kriging 0 0 1 2 0.9872 0.0156 0.9965 0.9730 0.9595 0.9460 0.9260 0.9000 0.8600 0.7510 0.6650 0.6085 0.5560 0.2046 0.2342 nan
COCOfunction9-dim2-seed1-dists2-centres9-radius0.15-freq100-amp1 kriging 0 0 1 2 0.2925 0.2186 0.3370 0.2215 0.1760 0.1495 0.1195 0.0745 0.0415 0.0220 0.0080 0.0010 0.0000 0.2209 1.4767 nan
COCOfunction9-dim2-seed1-dists1-centres9-radius0.15-freq10-amp1.5 kriging 0 0 1 2 0.9742 0.0222 0.9925 0.9630 0.9360 0.9110 0.8705 0.7765 0.7345 0.6910 0.6260 0.5710 0.4855 0.2513 0.3062 nan
COCOfunction9-dim2-seed1-dists2-centres9-radius0.15-freq10-amp1.5 kriging 0 0 1 2 0.1694 0.3253 0.4305 0.2660 0.1760 0.1225 0.0770 0.0360 0.0185 0.0105 0.0050 0.0010 0.0000 0.1876 1.2364 nan
COCOfunction9-dim2-seed1-dists1-centres9-radius0.15-freq100-amp1.5 kriging 0 0 1 2 0.9719 0.0234 0.9685 0.9470 0.9245 0.8980 0.8675 0.7990 0.7160 0.6655 0.6035 0.5510 0.4570 0.2637 0.3260 nan
COCOfunction9-dim2-seed1-dists2-centres9-radius0.15-freq100-amp1.5 kriging 0 0 1 2 0.1583 0.3279 0.2440 0.1575 0.1200 0.0735 0.0425 0.0255 0.0160 0.0075 0.0005 0.0000 0.0000 0.1638 1.7147 nan
COCOfunction9-dim2-seed1-dists1-centres9-radius0.15-freq10-amp2 kriging 0 0 1 2 0.9546 0.0297 0.9530 0.9170 0.8590 0.7965 0.7550 0.7190 0.6850 0.6445 0.5800 0.5130 0.3740 0.3121 0.4117 nan
COCOfunction9-dim2-seed1-dists2-centres9-radius0.15-freq10-amp2 kriging 0 0 1 2 0.1056 0.4337 0.3735 0.2170 0.1190 0.0670 0.0340 0.0160 0.0100 0.0070 0.0020 0.0000 0.0000 0.1541 1.2724 nan
COCOfunction9-dim2-seed1-dists1-centres9-radius0.15-freq100-amp2 kriging 0 0 1 2 0.9512 0.0312 0.9485 0.9190 0.8860 0.8435 0.7535 0.7010 0.6625 0.6220 0.5630 0.4880 0.3455 0.3028 0.4004 nan
