instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction8-dim5-seed1-dists1-centres9-radius0.05-freq10-amp0.1 kriging 0 0 1 5 0.9974 0.0098 0.9994 0.9976 0.9950 0.9934 0.9878 0.9814 0.9706 0.9506 0.8950 0.8234 0.7590 0.0969 0.1008 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.05-freq10-amp0.1 kriging 0 0 1 5 0.9999 0.0007 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0002 0.0002 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.05-freq100-amp0.1 kriging 0 0 1 5 0.9966 0.0105 1.0000 0.9992 0.9946 0.9878 0.9804 0.9680 0.9556 0.9330 0.8636 0.7882 0.7208 0.1136 0.1197 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.05-freq100-amp0.1 kriging 0 0 1 5 0.9999 0.0008 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9998 0.9982 0.0019 0.0019 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.05-freq10-amp0.5 kriging 0 0 1 5 0.9398 0.0492 0.9606 0.9208 0.8808 0.8338 0.8022 0.7648 0.7178 0.6450 0.3922 0.0696 0.0044 0.2701 0.3658 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.05-freq10-amp0.5 kriging 0 0 1 5 0.9996 0.0035 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9978 0.9886 0.0048 0.0048 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.05-freq100-amp0.5 kriging 0 0 1 5 0.9222 0.0527 0.9492 0.8928 0.8372 0.7992 0.7608 0.7230 0.6754 0.5666 0.2394 0.0184 0.0010 0.2821 0.4078 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.05-freq100-amp0.5 kriging 0 0 1 5 0.9995 0.0040 1.0000 1.0000 1.0000 1.0000 1.0000 0.9988 0.9974 0.9944 0.9874 0.9778 0.9634 0.0278 0.0279 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.05-freq10-amp1 kriging 0 0 1 5 0.7966 0.0985 0.8754 0.8064 0.7542 0.7024 0.6448 0.5564 0.3726 0.1156 0.0056 0.0002 0.0000 0.2705 0.5092 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.05-freq10-amp1 kriging 0 0 1 5 0.9985 0.0070 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9988 0.9898 0.9778 0.9642 0.0174 0.0175 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.05-freq100-amp1 kriging 0 0 1 5 0.7448 0.1055 0.8320 0.7618 0.7104 0.6502 0.5582 0.4238 0.2132 0.0430 0.0014 0.0000 0.0000 0.2616 0.5600 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.05-freq100-amp1 kriging 0 0 1 5 0.9980 0.0081 1.0000 1.0000 0.9994 0.9974 0.9948 0.9914 0.9870 0.9798 0.9650 0.9452 0.9242 0.0622 0.0630 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.05-freq10-amp1.5 kriging 0 0 1 5 0.6360 0.1478 0.8128 0.7254 0.6460 0.5436 0.3882 0.1846 0.0434 0.0064 0.0002 0.0000 0.0000 0.2278 0.5975 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.05-freq10-amp1.5 kriging 0 0 1 5 0.9966 0.0105 1.0000 1.0000 1.0000 1.0000 1.0000 0.9996 0.9968 0.9898 0.9768 0.9620 0.9480 0.0339 0.0341 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.05-freq100-amp1.5 kriging 0 0 1 5 0.5609 0.1583 0.7606 0.6760 0.5588 0.4116 0.2306 0.0800 0.0144 0.0014 0.0000 0.0000 0.0000 0.2085 0.6549 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.05-freq100-amp1.5 kriging 0 0 1 5 0.9955 0.0121 1.0000 0.9986 0.9956 0.9916 0.9874 0.9822 0.9764 0.9646 0.9426 0.9198 0.8896 0.0903 0.0923 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.05-freq10-amp2 kriging 0 0 1 5 0.4966 0.1970 0.7504 0.6248 0.4864 0.3024 0.1266 0.0328 0.0066 0.0006 0.0000 0.0000 0.0000 0.1870 0.6728 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.05-freq10-amp2 kriging 0 0 1 5 0.9940 0.0140 1.0000 1.0000 1.0000 1.0000 0.9984 0.9952 0.9894 0.9804 0.9652 0.9500 0.9382 0.0510 0.0516 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.05-freq100-amp2 kriging 0 0 1 5 0.4143 0.2110 0.7042 0.5328 0.3468 0.1586 0.0492 0.0090 0.0014 0.0002 0.0000 0.0000 0.0000 0.1637 0.7310 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.05-freq100-amp2 kriging 0 0 1 5 0.9920 0.0162 1.0000 0.9952 0.9902 0.9864 0.9794 0.9742 0.9636 0.9514 0.9270 0.8950 0.8756 0.1133 0.1168 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.1-freq10-amp0.1 kriging 0 0 1 5 0.9983 0.0077 1.0000 0.9990 0.9978 0.9954 0.9938 0.9888 0.9816 0.9692 0.9342 0.8724 0.8084 0.0764 0.0785 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.1-freq10-amp0.1 kriging 0 0 1 5 0.9998 0.0018 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9986 0.0024 0.0024 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.1-freq100-amp0.1 kriging 0 0 1 5 0.9979 0.0082 1.0000 0.9998 0.9986 0.9952 0.9886 0.9826 0.9710 0.9542 0.9152 0.8400 0.7716 0.0892 0.0924 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.1-freq100-amp0.1 kriging 0 0 1 5 0.9998 0.0022 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9986 0.9930 0.9826 0.0088 0.0088 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.1-freq10-amp0.5 kriging 0 0 1 5 0.9614 0.0386 0.9734 0.9524 0.9190 0.8842 0.8448 0.8132 0.7740 0.7160 0.5760 0.2970 0.0678 0.2511 0.3152 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.1-freq10-amp0.5 kriging 0 0 1 5 0.9974 0.0091 1.0000 1.0000 1.0000 1.0000 0.9996 0.9986 0.9956 0.9882 0.9576 0.9116 0.8430 0.0425 0.0432 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.1-freq100-amp0.5 kriging 0 0 1 5 0.9509 0.0413 0.9638 0.9340 0.8898 0.8476 0.8130 0.7782 0.7364 0.6768 0.4668 0.1836 0.0286 0.2669 0.3512 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.1-freq100-amp0.5 kriging 0 0 1 5 0.9962 0.0110 1.0000 0.9990 0.9984 0.9954 0.9890 0.9826 0.9768 0.9596 0.9208 0.8576 0.7886 0.0862 0.0889 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.1-freq10-amp1 kriging 0 0 1 5 0.8622 0.0772 0.9126 0.8482 0.8028 0.7658 0.7212 0.6678 0.5712 0.3638 0.0800 0.0068 0.0008 0.2844 0.4573 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.1-freq10-amp1 kriging 0 0 1 5 0.9900 0.0182 1.0000 0.9998 0.9984 0.9940 0.9880 0.9750 0.9556 0.9228 0.8500 0.7576 0.6708 0.1055 0.1110 nan
COCOfunction8-dim5-seed1-dists1-centres9-radius0.1-freq100-amp1 kriging 0 0 1 5 0.8275 0.0827 0.8800 0.8112 0.7636 0.7236 0.6766 0.5910 0.4556 0.2424 0.0354 0.0028 0.0006 0.2855 0.5038 nan
COCOfunction8-dim5-seed1-dists2-centres9-radius0.1-freq100-amp1 kriging 0 0 1 5 0.9852 0.0221 0.9976 0.9898 0.9806 0.9716 0.9588 0.9420 0.9178 0.8758 0.7974 0.7132 0.6310 0.1598 0.1731 nan
