instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction7-dim2-seed1-dists1-centres6-radius0.15-freq10-amp0.1 kriging 0 0 1 2 0.9998 0.0025 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0025 0.0025 nan
COCOfunction7-dim2-seed1-dists2-centres6-radius0.15-freq10-amp0.1 kriging 0 0 1 2 0.9905 0.0173 1.0000 0.9925 0.9810 0.9665 0.9500 0.9220 0.8730 0.7955 0.6105 0.4005 0.2470 0.1637 0.1883 nan
COCOfunction7-dim2-seed1-dists1-centres6-radius0.15-freq100-amp0.1 kriging 0 0 1 2 0.9997 0.0024 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0029 0.0029 nan
COCOfunction7-dim2-seed1-dists2-centres6-radius0.15-freq100-amp0.1 kriging 0 0 1 2 0.9899 0.0176 0.9990 0.9890 0.9760 0.9605 0.9430 0.9050 0.8565 0.7645 0.5725 0.3450 0.2265 0.1735 0.2031 nan
COCOfunction7-dim2-seed1-dists1-centres6-radius0.15-freq10-amp0.5 kriging 0 0 1 2 0.9954 0.0129 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9995 0.9770 0.8940 0.7985 0.6850 0.0515 0.0532 nan
COCOfunction7-dim2-seed1-dists2-centres6-radius0.15-freq10-amp0.5 kriging 0 0 1 2 0.8098 0.0869 0.8135 0.6345 0.5310 0.4450 0.3470 0.2745 0.1975 0.1495 0.1025 0.0830 0.0645 0.3058 0.7641 nan
COCOfunction7-dim2-seed1-dists1-centres6-radius0.15-freq100-amp0.5 kriging 0 0 1 2 0.9949 0.0124 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9960 0.9635 0.8860 0.7685 0.6515 0.0588 0.0610 nan
COCOfunction7-dim2-seed1-dists2-centres6-radius0.15-freq100-amp0.5 kriging 0 0 1 2 0.7948 0.0881 0.8220 0.6710 0.4640 0.3720 0.3070 0.2360 0.1695 0.1270 0.0945 0.0780 0.0620 0.2914 0.7694 nan
COCOfunction7-dim2-seed1-dists1-centres6-radius0.15-freq10-amp1 kriging 0 0 1 2 0.9808 0.0259 1.0000 1.0000 1.0000 0.9960 0.9810 0.9415 0.8920 0.8125 0.6915 0.5715 0.4645 0.1358 0.1506 nan
COCOfunction7-dim2-seed1-dists2-centres6-radius0.15-freq10-amp1 kriging 0 0 1 2 0.5201 0.1739 0.5080 0.3575 0.2660 0.2050 0.1680 0.1385 0.1110 0.0875 0.0665 0.0555 0.0445 0.2876 1.2298 nan
COCOfunction7-dim2-seed1-dists1-centres6-radius0.15-freq100-amp1 kriging 0 0 1 2 0.9800 0.0249 1.0000 1.0000 1.0000 0.9895 0.9635 0.9250 0.8760 0.7970 0.6635 0.5435 0.4225 0.1486 0.1668 nan
