instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction12-dim1-seed1-dists1-centres1-radius0.1-freq10-amp0.1 kriging 0 0 1 1 0.0099 8.3791 0.2390 0.1080 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0835 1.7526 nan
COCOfunction12-dim1-seed1-dists2-centres1-radius0.1-freq10-amp0.1 kriging 0 0 1 1 0.0007 8.4129 0.3800 0.1690 0.1430 0.1410 0.1400 0.1380 0.1370 0.1360 0.1350 0.1330 0.1330 0.3307 1.7730 nan
COCOfunction12-dim1-seed1-dists1-centres1-radius0.1-freq100-amp0.1 kriging 0 0 1 1 0.0020 8.7838 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0009 1.0484 nan
COCOfunction12-dim1-seed1-dists2-centres1-radius0.1-freq100-amp0.1 kriging 0 0 1 1 0.0003 9.5193 0.1670 0.1410 0.1370 0.1350 0.1330 0.1320 0.1300 0.1290 0.1260 0.1240 0.1220 0.3330 2.3416 nan
COCOfunction12-dim1-seed1-dists1-centres1-radius0.1-freq10-amp0.5 kriging 0 0 1 1 0.0051 41.895 0.1670 0.0760 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0703 1.8160 nan
COCOfunction12-dim1-seed1-dists2-centres1-radius0.1-freq10-amp0.5 kriging 0 0 1 1 0.0000 42.064 0.3590 0.1390 0.1350 0.1340 0.1330 0.1330 0.1320 0.1310 0.1300 0.1290 0.1280 0.3258 1.8354 nan
COCOfunction12-dim1-seed1-dists1-centres1-radius0.1-freq100-amp0.5 kriging 0 0 1 1 0.0003 43.919 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0005 1.8718 nan
COCOfunction12-dim1-seed1-dists2-centres1-radius0.1-freq100-amp0.5 kriging 0 0 1 1 0.0000 47.596 0.1450 0.1260 0.1250 0.1240 0.1220 0.1220 0.1210 0.1210 0.1210 0.1200 0.1190 0.3248 2.4927 nan
COCOfunction12-dim1-seed1-dists1-centres1-radius0.1-freq10-amp1 kriging 0 0 1 1 0.0046 83.791 0.1620 0.0700 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0689 1.8265 nan
COCOfunction12-dim1-seed1-dists2-centres1-radius0.1-freq10-amp1 kriging 0 0 1 1 0.0000 84.129 0.3540 0.1330 0.1330 0.1320 0.1310 0.1310 0.1290 0.1290 0.1280 0.1260 0.1240 0.3236 1.8505 nan
COCOfunction12-dim1-seed1-dists1-centres1-radius0.1-freq100-amp1 kriging 0 0 1 1 0.0002 87.838 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0008 2.1195 nan
COCOfunction12-dim1-seed1-dists2-centres1-radius0.1-freq100-amp1 kriging 0 0 1 1 0.0001 95.193 0.1400 0.1220 0.1210 0.1210 0.1210 0.1210 0.1210 0.1210 0.1190 0.1190 0.1190 0.3236 2.5307 nan
COCOfunction12-dim1-seed1-dists1-centres1-radius0.1-freq10-amp1.5 kriging 0 0 1 1 0.0044 125.68 0.1610 0.0690 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0684 1.8301 nan
COCOfunction12-dim1-seed1-dists2-centres1-radius0.1-freq10-amp1.5 kriging 0 0 1 1 0.0000 126.19 0.3520 0.1320 0.1310 0.1310 0.1300 0.1290 0.1290 0.1280 0.1260 0.1240 0.1220 0.3222 1.8579 nan
COCOfunction12-dim1-seed1-dists1-centres1-radius0.1-freq100-amp1.5 kriging 0 0 1 1 0.0001 131.75 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0009 2.1923 nan
