instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction2-dim10-seed1-dists1-centres6-radius0.25-freq10-amp0.1 kriging 0 0 1 10 0.9998 0.0041 1.0000 1.0000 1.0000 0.9999 0.9999 0.9997 0.9996 0.9989 0.9972 0.9932 0.9834 0.0144 0.0145 nan
COCOfunction2-dim10-seed1-dists2-centres6-radius0.25-freq10-amp0.1 kriging 0 0 1 10 0.9999 0.0027 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.9997 0.9993 0.9979 0.9944 0.0068 0.0068 nan
COCOfunction2-dim10-seed1-dists1-centres6-radius0.25-freq100-amp0.1 kriging 0 0 1 10 0.9997 0.0044 1.0000 1.0000 1.0000 0.9999 0.9995 0.9992 0.9988 0.9981 0.9957 0.9893 0.9707 0.0205 0.0206 nan
COCOfunction2-dim10-seed1-dists2-centres6-radius0.25-freq100-amp0.1 kriging 0 0 1 10 0.9998 0.0030 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9997 0.9995 0.9986 0.9950 0.9893 0.0096 0.0096 nan
COCOfunction2-dim10-seed1-dists1-centres6-radius0.25-freq10-amp0.5 kriging 0 0 1 10 0.9951 0.0205 0.9982 0.9970 0.9952 0.9916 0.9876 0.9818 0.9670 0.9396 0.8648 0.7812 0.6764 0.1031 0.1084 nan
COCOfunction2-dim10-seed1-dists2-centres6-radius0.25-freq10-amp0.5 kriging 0 0 1 10 0.9976 0.0136 0.9997 0.9996 0.9992 0.9984 0.9972 0.9943 0.9901 0.9806 0.9543 0.9144 0.8470 0.0582 0.0593 nan
COCOfunction2-dim10-seed1-dists1-centres6-radius0.25-freq100-amp0.5 kriging 0 0 1 10 0.9936 0.0221 0.9972 0.9954 0.9931 0.9890 0.9819 0.9703 0.9507 0.9122 0.8300 0.7311 0.6066 0.1206 0.1286 nan
COCOfunction2-dim10-seed1-dists2-centres6-radius0.25-freq100-amp0.5 kriging 0 0 1 10 0.9970 0.0150 0.9992 0.9979 0.9969 0.9952 0.9927 0.9890 0.9828 0.9706 0.9339 0.8882 0.8181 0.0795 0.0816 nan
COCOfunction2-dim10-seed1-dists1-centres6-radius0.25-freq10-amp1 kriging 0 0 1 10 0.9809 0.0411 0.9917 0.9827 0.9728 0.9576 0.9351 0.9020 0.8599 0.8006 0.6880 0.5360 0.3314 0.1882 0.2156 nan
COCOfunction2-dim10-seed1-dists2-centres6-radius0.25-freq10-amp1 kriging 0 0 1 10 0.9905 0.0272 0.9983 0.9953 0.9918 0.9870 0.9797 0.9694 0.9506 0.9233 0.8561 0.7611 0.6533 0.1222 0.1293 nan
