instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction17-dim2-seed1-dists1-centres9-radius0.2-freq10-amp0.1 kriging 0 0 1 2 0.9999 0.0005 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0001 0.0001 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.2-freq10-amp0.1 kriging 0 0 1 2 0.9569 0.0221 1.0000 0.9865 0.9435 0.9065 0.8740 0.8450 0.8055 0.6920 0.4405 0.2875 0.1475 0.2127 0.2637 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.2-freq100-amp0.1 kriging 0 0 1 2 0.9999 0.0006 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0001 0.0001 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.2-freq100-amp0.1 kriging 0 0 1 2 0.9526 0.0225 0.9900 0.9580 0.9235 0.8890 0.8620 0.8205 0.7615 0.6250 0.4065 0.2600 0.1150 0.2321 0.2981 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.2-freq10-amp0.5 kriging 0 0 1 2 0.9991 0.0029 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0027 0.0027 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.2-freq10-amp0.5 kriging 0 0 1 2 0.4776 0.1106 0.8070 0.6000 0.4085 0.3205 0.2490 0.1500 0.0855 0.0435 0.0165 0.0080 0.0000 0.2397 0.7612 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.2-freq100-amp0.5 kriging 0 0 1 2 0.9990 0.0031 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9965 0.0045 0.0045 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.2-freq100-amp0.5 kriging 0 0 1 2 0.4487 0.1127 0.7265 0.5155 0.3650 0.2760 0.2010 0.1265 0.0645 0.0325 0.0105 0.0000 0.0000 0.2335 0.8440 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.2-freq10-amp1 kriging 0 0 1 2 0.9967 0.0058 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9835 0.9300 0.0112 0.0112 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.2-freq10-amp1 kriging 0 0 1 2 0.1913 0.2212 0.4300 0.2720 0.1245 0.0800 0.0455 0.0335 0.0170 0.0095 0.0005 0.0000 0.0000 0.1636 1.1286 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.2-freq100-amp1 kriging 0 0 1 2 0.9960 0.0063 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9990 0.9520 0.9175 0.0170 0.0171 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.2-freq100-amp1 kriging 0 0 1 2 0.1712 0.2255 0.3490 0.1990 0.1065 0.0520 0.0320 0.0190 0.0100 0.0020 0.0000 0.0000 0.0000 0.1431 1.2137 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.2-freq10-amp1.5 kriging 0 0 1 2 0.9926 0.0087 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9725 0.9240 0.8900 0.0251 0.0253 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.2-freq10-amp1.5 kriging 0 0 1 2 0.0981 0.3319 0.2980 0.1065 0.0615 0.0360 0.0220 0.0125 0.0060 0.0005 0.0000 0.0000 0.0000 0.1206 1.3947 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.2-freq100-amp1.5 kriging 0 0 1 2 0.9910 0.0095 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9995 0.9485 0.9130 0.8900 0.0351 0.0355 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.2-freq100-amp1.5 kriging 0 0 1 2 0.0852 0.3382 0.1955 0.0760 0.0325 0.0190 0.0105 0.0040 0.0000 0.0000 0.0000 0.0000 0.0000 0.0941 1.4552 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.2-freq10-amp2 kriging 0 0 1 2 0.9868 0.0116 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9880 0.9295 0.8950 0.8665 0.0433 0.0440 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.2-freq10-amp2 kriging 0 0 1 2 0.0595 0.4425 0.1415 0.0725 0.0360 0.0170 0.0105 0.0045 0.0000 0.0000 0.0000 0.0000 0.0000 0.0942 1.5738 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.2-freq100-amp2 kriging 0 0 1 2 0.9842 0.0127 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9980 0.9635 0.9210 0.8940 0.8770 0.0561 0.0572 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.2-freq100-amp2 kriging 0 0 1 2 0.0504 0.4510 0.1055 0.0325 0.0160 0.0080 0.0020 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0659 1.6104 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.25-freq10-amp0.1 kriging 0 0 1 2 0.9999 0.0001 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.25-freq10-amp0.1 kriging 0 0 1 2 0.9453 0.0251 1.0000 0.9730 0.9190 0.8900 0.8590 0.8260 0.7705 0.6000 0.3950 0.2330 0.0925 0.2239 0.2887 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.25-freq100-amp0.1 kriging 0 0 1 2 0.9999 0.0001 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.25-freq100-amp0.1 kriging 0 0 1 2 0.9384 0.0258 0.9825 0.9500 0.9070 0.8725 0.8410 0.7995 0.6800 0.5430 0.3400 0.1990 0.0590 0.2409 0.3243 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.25-freq10-amp0.5 kriging 0 0 1 2 0.9999 0.0008 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0002 0.0002 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.25-freq10-amp0.5 kriging 0 0 1 2 0.4160 0.1258 0.7710 0.4725 0.3355 0.2700 0.1860 0.1035 0.0520 0.0235 0.0040 0.0000 0.0000 0.2195 0.8198 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.25-freq100-amp0.5 kriging 0 0 1 2 0.9999 0.0009 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0004 0.0004 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.25-freq100-amp0.5 kriging 0 0 1 2 0.3796 0.1294 0.6600 0.4055 0.3020 0.2205 0.1250 0.0585 0.0180 0.0040 0.0000 0.0000 0.0000 0.1967 0.8741 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.25-freq10-amp1 kriging 0 0 1 2 0.9997 0.0016 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0010 0.0010 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.25-freq10-amp1 kriging 0 0 1 2 0.1558 0.2516 0.3565 0.2125 0.0970 0.0500 0.0295 0.0120 0.0040 0.0000 0.0000 0.0000 0.0000 0.1341 1.1629 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.25-freq100-amp1 kriging 0 0 1 2 0.9996 0.0019 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0017 0.0017 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.25-freq100-amp1 kriging 0 0 1 2 0.1331 0.2589 0.2880 0.1235 0.0405 0.0100 0.0030 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0922 1.1058 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.25-freq10-amp1.5 kriging 0 0 1 2 0.9994 0.0024 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0023 0.0023 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.25-freq10-amp1.5 kriging 0 0 1 2 0.0782 0.3775 0.2310 0.0835 0.0385 0.0150 0.0050 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0914 1.3699 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.25-freq100-amp1.5 kriging 0 0 1 2 0.9991 0.0029 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0038 0.0038 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.25-freq100-amp1.5 kriging 0 0 1 2 0.0641 0.3884 0.1190 0.0130 0.0025 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0481 1.1621 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.25-freq10-amp2 kriging 0 0 1 2 0.9989 0.0032 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9965 0.0041 0.0041 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.25-freq10-amp2 kriging 0 0 1 2 0.0471 0.5033 0.1140 0.0540 0.0140 0.0030 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0682 1.4941 nan
COCOfunction17-dim2-seed1-dists1-centres9-radius0.25-freq100-amp2 kriging 0 0 1 2 0.9984 0.0039 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9710 0.0067 0.0067 nan
COCOfunction17-dim2-seed1-dists2-centres9-radius0.25-freq100-amp2 kriging 0 0 1 2 0.0372 0.5178 0.0205 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0281 1.1497 nan
COCOfunction17-dim5-seed1-dists1-centres1-radius0.025-freq10-amp0.1 kriging 0 0 1 5 0.7964 0.0367 0.7242 0.5798 0.4666 0.3742 0.2992 0.2328 0.1790 0.1164 0.0486 0.0064 0.0012 0.2958 0.8542 nan
COCOfunction17-dim5-seed1-dists2-centres1-radius0.025-freq10-amp0.1 kriging 0 0 1 5 1.0000 0.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction17-dim5-seed1-dists1-centres1-radius0.025-freq100-amp0.1 kriging 0 0 1 5 0.7571 0.0397 0.6194 0.4708 0.3748 0.3020 0.2456 0.1978 0.1480 0.0902 0.0236 0.0016 0.0002 0.2891 0.9984 nan
COCOfunction17-dim5-seed1-dists2-centres1-radius0.025-freq100-amp0.1 kriging 0 0 1 5 1.0000 0.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction17-dim5-seed1-dists1-centres1-radius0.025-freq10-amp0.5 kriging 0 0 1 5 0.1203 0.1837 0.2056 0.0768 0.0216 0.0054 0.0018 0.0012 0.0006 0.0000 0.0000 0.0000 0.0000 0.0820 1.3419 nan
COCOfunction17-dim5-seed1-dists2-centres1-radius0.025-freq10-amp0.5 kriging 0 0 1 5 1.0000 0.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction17-dim5-seed1-dists1-centres1-radius0.025-freq100-amp0.5 kriging 0 0 1 5 0.1243 0.1986 0.1598 0.0708 0.0240 0.0080 0.0020 0.0006 0.0002 0.0000 0.0000 0.0000 0.0000 0.0831 1.6857 nan
COCOfunction17-dim5-seed1-dists2-centres1-radius0.025-freq100-amp0.5 kriging 0 0 1 5 1.0000 0.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction17-dim5-seed1-dists1-centres1-radius0.025-freq10-amp1 kriging 0 0 1 5 0.0277 0.3675 0.0602 0.0120 0.0022 0.0008 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0432 1.5564 nan
COCOfunction17-dim5-seed1-dists2-centres1-radius0.025-freq10-amp1 kriging 0 0 1 5 1.0000 0.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction17-dim5-seed1-dists1-centres1-radius0.025-freq100-amp1 kriging 0 0 1 5 0.0396 0.3972 0.0516 0.0078 0.0016 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0390 1.7605 nan
COCOfunction17-dim5-seed1-dists2-centres1-radius0.025-freq100-amp1 kriging 0 0 1 5 1.0000 0.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
COCOfunction17-dim5-seed1-dists1-centres1-radius0.025-freq10-amp1.5 kriging 0 0 1 5 0.0102 0.5512 0.0454 0.0100 0.0012 0.0002 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0382 1.7951 nan
COCOfunction17-dim5-seed1-dists2-centres1-radius0.025-freq10-amp1.5 kriging 0 0 1 5 1.0000 0.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.0000 0.0000 nan
