instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 1 5 0.6311 0.0269 0.9988 0.9972 0.9958 0.9946 0.9904 0.9852 0.9774 0.9672 0.9608 0.9598 0.9592 0.0855 0.0868 0.055218
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 2 5 0.6949 0.0419 1.0000 1.0000 1.0000 1.0000 0.9998 0.9944 0.9848 0.9818 0.9768 0.9730 0.9660 0.0499 0.0503 0.039881
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 3 5 0.7995 0.0239 1.0000 1.0000 1.0000 1.0000 0.9998 0.9990 0.9934 0.9746 0.9648 0.9630 0.9610 0.0469 0.0473 0.034941
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 4 5 0.8151 0.0196 0.9996 0.9990 0.9982 0.9964 0.9948 0.9932 0.9918 0.9890 0.9874 0.9842 0.9790 0.0557 0.0560 0.047416
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 5 5 0.9073 0.0116 1.0000 1.0000 0.9998 0.9998 0.9998 0.9990 0.9980 0.9926 0.9828 0.9746 0.9698 0.0309 0.0310 0.034075
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 6 5 0.8047 0.0219 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9914 0.9884 0.9878 0.9878 0.0252 0.0253 0.039647
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 7 5 0.8192 0.0206 1.0000 1.0000 0.9998 0.9998 0.9976 0.9944 0.9916 0.9870 0.9790 0.9676 0.9646 0.0475 0.0479 0.032545
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 8 5 0.3807 0.0442 0.9962 0.9948 0.9924 0.9894 0.9862 0.9826 0.9772 0.9758 0.9746 0.9744 0.9734 0.0970 0.0985 0.042099
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 9 5 0.9343 0.0091 1.0000 1.0000 1.0000 1.0000 0.9996 0.9994 0.9986 0.9944 0.9854 0.9742 0.9638 0.0274 0.0275 0.028613
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 10 5 0.5193 0.0478 0.9978 0.9940 0.9916 0.9912 0.9898 0.9882 0.9830 0.9798 0.9758 0.9656 0.9610 0.0887 0.0899 0.042486
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 11 5 0.3552 0.0517 0.9920 0.9882 0.9870 0.9860 0.9854 0.9844 0.9842 0.9830 0.9824 0.9786 0.9768 0.1083 0.1098 0.036544
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 12 5 0.8666 0.0210 1.0000 0.9998 0.9998 0.9994 0.9990 0.9962 0.9912 0.9838 0.9746 0.9678 0.9646 0.0474 0.0478 0.042739
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 13 5 0.9470 0.0083 1.0000 1.0000 1.0000 1.0000 1.0000 0.9998 0.9990 0.9960 0.9862 0.9834 0.9802 0.0227 0.0228 0.033229
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 14 5 0.5153 0.0293 0.9952 0.9940 0.9930 0.9910 0.9888 0.9870 0.9854 0.9836 0.9804 0.9758 0.9722 0.0895 0.0905 0.031712
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 15 5 0.5597 0.0514 0.9972 0.9954 0.9942 0.9936 0.9916 0.9896 0.9820 0.9800 0.9778 0.9714 0.9634 0.0824 0.0834 0.041949
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 16 5 0.8340 0.0126 0.9996 0.9990 0.9986 0.9974 0.9944 0.9906 0.9862 0.9832 0.9784 0.9746 0.9712 0.0630 0.0635 0.046415
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 17 5 0.7843 0.0184 0.9998 0.9996 0.9986 0.9958 0.9936 0.9906 0.9880 0.9870 0.9798 0.9752 0.9718 0.0615 0.0620 0.030847
COCOfunction12-dim5-seed1-disth1-height0.25-radius0.1-freq100-amp1 cokriging 20 50 18 5 0.6889 0.0233 0.9986 0.9960 0.9946 0.9938 0.9918 0.9890 0.9874 0.9854 0.9734 0.9718 0.9716 0.0772 0.0780 0.029150
