instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction3-dim10-seed1-dists1-centres9-radius0.15-freq10-amp0.1 kriging 0 0 1 10 0.9988 0.0079 0.9995 0.9987 0.9980 0.9962 0.9930 0.9886 0.9772 0.9571 0.9211 0.8807 0.8339 0.0828 0.0853 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.15-freq10-amp0.1 kriging 0 0 1 10 0.9999 0.0002 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.9994 0.9976 0.0029 0.0029 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.15-freq100-amp0.1 kriging 0 0 1 10 0.9984 0.0084 0.9984 0.9976 0.9952 0.9921 0.9872 0.9785 0.9650 0.9430 0.9018 0.8594 0.8050 0.1033 0.1074 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.15-freq100-amp0.1 kriging 0 0 1 10 0.9999 0.0005 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9999 0.9999 0.9992 0.9982 0.9961 0.0054 0.0054 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.15-freq10-amp0.5 kriging 0 0 1 10 0.9717 0.0397 0.9584 0.9342 0.9088 0.8836 0.8588 0.8306 0.7962 0.7383 0.5916 0.4001 0.1685 0.2622 0.3253 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.15-freq10-amp0.5 kriging 0 0 1 10 0.9999 0.0014 0.9998 0.9998 0.9998 0.9994 0.9990 0.9980 0.9968 0.9950 0.9909 0.9866 0.9835 0.0323 0.0324 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.15-freq100-amp0.5 kriging 0 0 1 10 0.9620 0.0424 0.9561 0.9270 0.8984 0.8700 0.8396 0.8083 0.7642 0.6848 0.4971 0.2693 0.0787 0.2659 0.3424 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.15-freq100-amp0.5 kriging 0 0 1 10 0.9998 0.0027 0.9998 0.9992 0.9986 0.9977 0.9968 0.9956 0.9941 0.9921 0.9890 0.9837 0.9787 0.0474 0.0476 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.15-freq10-amp1 kriging 0 0 1 10 0.8932 0.0794 0.9037 0.8551 0.8128 0.7709 0.7248 0.6632 0.5703 0.4377 0.1849 0.0397 0.0077 0.2980 0.4656 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.15-freq10-amp1 kriging 0 0 1 10 0.9998 0.0028 0.9995 0.9990 0.9976 0.9962 0.9951 0.9932 0.9904 0.9875 0.9837 0.9791 0.9717 0.0587 0.0592 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.15-freq100-amp1 kriging 0 0 1 10 0.8621 0.0848 0.8976 0.8436 0.7948 0.7454 0.6800 0.5951 0.4821 0.3289 0.0962 0.0180 0.0041 0.2895 0.4870 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.15-freq100-amp1 kriging 0 0 1 10 0.9993 0.0054 0.9978 0.9960 0.9950 0.9936 0.9918 0.9900 0.9883 0.9846 0.9790 0.9719 0.9634 0.0768 0.0776 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.15-freq10-amp1.5 kriging 0 0 1 10 0.7832 0.1191 0.8495 0.7793 0.7136 0.6458 0.5655 0.4723 0.3436 0.1814 0.0359 0.0072 0.0019 0.2920 0.5774 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.15-freq10-amp1.5 kriging 0 0 1 10 0.9995 0.0043 0.9989 0.9972 0.9952 0.9933 0.9910 0.9885 0.9864 0.9838 0.9781 0.9707 0.9624 0.0767 0.0775 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.15-freq100-amp1.5 kriging 0 0 1 10 0.7328 0.1273 0.8446 0.7636 0.6810 0.5908 0.4893 0.3783 0.2418 0.1010 0.0171 0.0041 0.0013 0.2744 0.5993 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.15-freq100-amp1.5 kriging 0 0 1 10 0.9985 0.0081 0.9957 0.9937 0.9917 0.9896 0.9884 0.9857 0.9827 0.9786 0.9713 0.9616 0.9516 0.0949 0.0964 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.15-freq10-amp2 kriging 0 0 1 10 0.6638 0.1589 0.7941 0.6957 0.6065 0.5163 0.4131 0.2948 0.1708 0.0658 0.0107 0.0027 0.0005 0.2720 0.6753 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.15-freq10-amp2 kriging 0 0 1 10 0.9992 0.0057 0.9978 0.9951 0.9926 0.9897 0.9877 0.9857 0.9836 0.9801 0.9728 0.9646 0.9559 0.0897 0.0910 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.15-freq100-amp2 kriging 0 0 1 10 0.6035 0.1697 0.7874 0.6714 0.5554 0.4441 0.3296 0.2115 0.1002 0.0315 0.0063 0.0017 0.0006 0.2498 0.6950 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.15-freq100-amp2 kriging 0 0 1 10 0.9973 0.0109 0.9939 0.9912 0.9890 0.9870 0.9833 0.9815 0.9782 0.9737 0.9637 0.9528 0.9442 0.1086 0.1107 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.2-freq10-amp0.1 kriging 0 0 1 10 0.9993 0.0057 0.9998 0.9994 0.9992 0.9986 0.9976 0.9958 0.9920 0.9836 0.9569 0.9251 0.8865 0.0552 0.0561 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.2-freq10-amp0.1 kriging 0 0 1 10 0.9999 0.0012 1.0000 1.0000 1.0000 0.9999 0.9998 0.9996 0.9991 0.9976 0.9948 0.9889 0.9801 0.0189 0.0189 nan
COCOfunction3-dim10-seed1-dists1-centres9-radius0.2-freq100-amp0.1 kriging 0 0 1 10 0.9991 0.0060 0.9996 0.9988 0.9979 0.9970 0.9951 0.9917 0.9852 0.9720 0.9428 0.9071 0.8685 0.0713 0.0728 nan
COCOfunction3-dim10-seed1-dists2-centres9-radius0.2-freq100-amp0.1 kriging 0 0 1 10 0.9999 0.0016 1.0000 0.9999 0.9999 0.9996 0.9993 0.9989 0.9975 0.9959 0.9909 0.9848 0.9781 0.0280 0.0281 nan
