instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction15-dim2-seed1-dists1-centres1-radius0.25-freq10-amp0.1 kriging 0 0 1 2 0.9952 0.0142 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9985 0.8675 0.6905 0.0213 0.0218 nan
COCOfunction15-dim2-seed1-dists2-centres1-radius0.25-freq10-amp0.1 kriging 0 0 1 2 0.9981 0.0085 1.0000 1.0000 1.0000 1.0000 0.9710 0.9495 0.9280 0.9030 0.8665 0.8290 0.7840 0.1254 0.1320 nan
COCOfunction15-dim2-seed1-dists1-centres1-radius0.25-freq100-amp0.1 kriging 0 0 1 2 0.9946 0.0146 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9810 0.8355 0.6390 0.0252 0.0258 nan
COCOfunction15-dim2-seed1-dists2-centres1-radius0.25-freq100-amp0.1 kriging 0 0 1 2 0.9981 0.0085 1.0000 1.0000 0.9935 0.9745 0.9570 0.9385 0.9165 0.8945 0.8590 0.8195 0.7695 0.1484 0.1578 nan
COCOfunction15-dim2-seed1-dists1-centres1-radius0.25-freq10-amp0.5 kriging 0 0 1 2 0.8752 0.0714 1.0000 1.0000 0.9825 0.9095 0.7775 0.6670 0.4770 0.2675 0.1885 0.1505 0.1285 0.2014 0.2952 nan
COCOfunction15-dim2-seed1-dists2-centres1-radius0.25-freq10-amp0.5 kriging 0 0 1 2 0.9579 0.0427 0.9480 0.8990 0.8760 0.8555 0.8325 0.8090 0.7685 0.7315 0.6765 0.6395 0.6110 0.3004 0.3661 nan
COCOfunction15-dim2-seed1-dists1-centres1-radius0.25-freq100-amp0.5 kriging 0 0 1 2 0.8845 0.0730 0.9995 0.9920 0.9630 0.8860 0.7710 0.6585 0.4685 0.2665 0.1725 0.1405 0.1155 0.2066 0.3071 nan
COCOfunction15-dim2-seed1-dists2-centres1-radius0.25-freq100-amp0.5 kriging 0 0 1 2 0.9550 0.0428 0.9090 0.8715 0.8450 0.8255 0.7965 0.7700 0.7365 0.7040 0.6715 0.6400 0.6075 0.3349 0.4231 nan
COCOfunction15-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1 kriging 0 0 1 2 0.5746 0.1429 0.9410 0.7485 0.5425 0.3730 0.2480 0.2060 0.1810 0.1540 0.1300 0.1080 0.0905 0.2800 0.6911 nan
COCOfunction15-dim2-seed1-dists2-centres1-radius0.25-freq10-amp1 kriging 0 0 1 2 0.8556 0.0854 0.8900 0.8535 0.8200 0.7885 0.7520 0.7140 0.6865 0.6545 0.6135 0.5890 0.5710 0.3519 0.4666 nan
COCOfunction15-dim2-seed1-dists1-centres1-radius0.25-freq100-amp1 kriging 0 0 1 2 0.6650 0.1460 0.9565 0.7725 0.6260 0.4250 0.2930 0.2115 0.1715 0.1460 0.1165 0.0950 0.0745 0.2681 0.6303 nan
COCOfunction15-dim2-seed1-dists2-centres1-radius0.25-freq100-amp1 kriging 0 0 1 2 0.8409 0.0856 0.8395 0.7930 0.7565 0.7250 0.7035 0.6890 0.6705 0.6490 0.6095 0.5825 0.5620 0.3914 0.5453 nan
COCOfunction15-dim2-seed1-dists1-centres1-radius0.25-freq10-amp1.5 kriging 0 0 1 2 0.3078 0.2144 0.6980 0.4025 0.2460 0.1975 0.1790 0.1580 0.1460 0.1300 0.1050 0.0835 0.0550 0.2966 1.0774 nan
COCOfunction15-dim2-seed1-dists2-centres1-radius0.25-freq10-amp1.5 kriging 0 0 1 2 0.7324 0.1281 0.8635 0.8210 0.7755 0.7330 0.6965 0.6660 0.6420 0.6155 0.5890 0.5680 0.5485 0.3765 0.5256 nan
COCOfunction15-dim2-seed1-dists1-centres1-radius0.25-freq100-amp1.5 kriging 0 0 1 2 0.4775 0.2190 0.7925 0.5205 0.3190 0.2295 0.1765 0.1550 0.1380 0.1185 0.0935 0.0695 0.0490 0.2781 0.9072 nan
COCOfunction15-dim2-seed1-dists2-centres1-radius0.25-freq100-amp1.5 kriging 0 0 1 2 0.7007 0.1284 0.7895 0.7345 0.7055 0.6880 0.6705 0.6560 0.6350 0.6090 0.5815 0.5595 0.5430 0.4165 0.6140 nan
COCOfunction15-dim2-seed1-dists1-centres1-radius0.25-freq10-amp2 kriging 0 0 1 2 0.1493 0.2859 0.4620 0.2350 0.1855 0.1655 0.1505 0.1415 0.1280 0.1100 0.0900 0.0590 0.0435 0.2951 1.3967 nan
COCOfunction15-dim2-seed1-dists2-centres1-radius0.25-freq10-amp2 kriging 0 0 1 2 0.6152 0.1708 0.8480 0.7960 0.7380 0.6965 0.6645 0.6375 0.6155 0.5965 0.5735 0.5520 0.5395 0.3917 0.5671 nan
COCOfunction15-dim2-seed1-dists1-centres1-radius0.25-freq100-amp2 kriging 0 0 1 2 0.3474 0.2920 0.6035 0.3320 0.2240 0.1685 0.1495 0.1325 0.1165 0.0995 0.0770 0.0505 0.0385 0.2755 1.1367 nan
COCOfunction15-dim2-seed1-dists2-centres1-radius0.25-freq100-amp2 kriging 0 0 1 2 0.5675 0.1713 0.7475 0.7010 0.6830 0.6660 0.6480 0.6290 0.6085 0.5875 0.5650 0.5450 0.5340 0.4304 0.6594 nan
COCOfunction15-dim2-seed1-dists1-centres3-radius0.025-freq10-amp0.1 kriging 0 0 1 2 0.9980 0.0091 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9850 0.9190 0.8460 0.7350 0.0442 0.0455 nan
COCOfunction15-dim2-seed1-dists2-centres3-radius0.025-freq10-amp0.1 kriging 0 0 1 2 0.9999 0.0010 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9975 0.0029 0.0029 nan
COCOfunction15-dim2-seed1-dists1-centres3-radius0.025-freq100-amp0.1 kriging 0 0 1 2 0.9977 0.0094 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9710 0.8930 0.8090 0.6215 0.0522 0.0542 nan
