instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction14-dim5-seed1-disth1-height0.5-radius0.15-freq10-amp0.1 kriging 0 0 1 5 0.9987 0.0044 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9946 0.0034 0.0035 nan
COCOfunction14-dim5-seed1-disth2-height0.5-radius0.15-freq10-amp0.1 kriging 0 0 1 5 0.9801 0.0191 0.9512 0.9204 0.8918 0.8560 0.8164 0.7530 0.6686 0.5666 0.4186 0.2872 0.1912 0.2777 0.3752 nan
COCOfunction14-dim5-seed1-disth1-height0.5-radius0.15-freq100-amp0.1 kriging 0 0 1 5 0.9980 0.0053 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9986 0.9866 0.0053 0.0053 nan
COCOfunction14-dim5-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 0 0 1 5 0.9723 0.0204 0.9392 0.8920 0.8440 0.7894 0.7274 0.6552 0.5824 0.4840 0.3432 0.2288 0.1502 0.3011 0.4425 nan
COCOfunction14-dim5-seed1-disth1-height0.5-radius0.15-freq10-amp0.5 kriging 0 0 1 5 0.9666 0.0222 1.0000 1.0000 1.0000 0.9990 0.9930 0.9848 0.9744 0.9606 0.9370 0.9164 0.8946 0.0778 0.0794 nan
COCOfunction14-dim5-seed1-disth2-height0.5-radius0.15-freq10-amp0.5 kriging 0 0 1 5 0.6973 0.0955 0.7418 0.5852 0.4464 0.3344 0.2654 0.2126 0.1648 0.1176 0.0616 0.0302 0.0114 0.2910 0.8606 nan
COCOfunction14-dim5-seed1-disth1-height0.5-radius0.15-freq100-amp0.5 kriging 0 0 1 5 0.9556 0.0266 1.0000 1.0000 1.0000 0.9994 0.9966 0.9880 0.9778 0.9578 0.9348 0.9108 0.8854 0.0737 0.0753 nan
COCOfunction14-dim5-seed1-disth2-height0.5-radius0.15-freq100-amp0.5 kriging 0 0 1 5 0.5698 0.1021 0.5444 0.3976 0.3058 0.2382 0.1890 0.1494 0.1108 0.0744 0.0360 0.0136 0.0058 0.2756 1.1237 nan
COCOfunction14-dim5-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 0 0 1 5 0.8673 0.0444 0.9902 0.9792 0.9700 0.9608 0.9524 0.9410 0.9326 0.9188 0.8952 0.8696 0.8500 0.1741 0.1841 nan
COCOfunction14-dim5-seed1-disth2-height0.5-radius0.15-freq10-amp1 kriging 0 0 1 5 0.4072 0.1911 0.5490 0.3300 0.2240 0.1708 0.1314 0.0980 0.0696 0.0400 0.0138 0.0054 0.0024 0.2343 1.1464 nan
COCOfunction14-dim5-seed1-disth1-height0.5-radius0.15-freq100-amp1 kriging 0 0 1 5 0.8481 0.0532 0.9998 0.9970 0.9878 0.9756 0.9616 0.9486 0.9356 0.9192 0.8892 0.8628 0.8478 0.1429 0.1498 nan
COCOfunction14-dim5-seed1-disth2-height0.5-radius0.15-freq100-amp1 kriging 0 0 1 5 0.2348 0.2042 0.2930 0.1826 0.1314 0.0982 0.0728 0.0506 0.0322 0.0158 0.0060 0.0020 0.0000 0.1927 1.6082 nan
COCOfunction14-dim5-seed1-disth1-height0.5-radius0.15-freq10-amp1.5 kriging 0 0 1 5 0.7226 0.0666 0.9682 0.9554 0.9452 0.9352 0.9278 0.9200 0.9066 0.8924 0.8668 0.8472 0.8330 0.2239 0.2427 nan
COCOfunction14-dim5-seed1-disth2-height0.5-radius0.15-freq10-amp1.5 kriging 0 0 1 5 0.2642 0.2866 0.4188 0.2322 0.1568 0.1124 0.0810 0.0536 0.0358 0.0168 0.0056 0.0020 0.0010 0.1954 1.3048 nan
COCOfunction14-dim5-seed1-disth1-height0.5-radius0.15-freq100-amp1.5 kriging 0 0 1 5 0.7199 0.0798 0.9964 0.9834 0.9666 0.9510 0.9390 0.9270 0.9088 0.8914 0.8624 0.8464 0.8332 0.1852 0.1983 nan
