instance technique highFiBudget lowFiBudget seed dimension CC RRMSE LCC_0.1 LCC_0.2 LCC_0.3 LCC_0.4 LCC_0.5 LCC_0.6 LCC_0.7 LCC_0.8 LCC_0.9 LCC_0.95 LCC_0.975 LCC_sd LCC_coeff performance
COCOfunction1-dim2-seed1-disth1-height0.5-radius0.15-freq10-amp0.1 kriging 0 0 1 2 0.9969 0.0062 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.9185 0.0104 0.0105 nan
COCOfunction1-dim2-seed1-disth2-height0.5-radius0.15-freq10-amp0.1 kriging 0 0 1 2 0.9980 0.0052 1.0000 1.0000 1.0000 1.0000 0.9865 0.9690 0.9545 0.9265 0.8810 0.8135 0.6960 0.1016 0.1066 nan
COCOfunction1-dim2-seed1-disth1-height0.5-radius0.15-freq100-amp0.1 kriging 0 0 1 2 0.9967 0.0065 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 0.8085 0.0127 0.0129 nan
COCOfunction1-dim2-seed1-disth2-height0.5-radius0.15-freq100-amp0.1 kriging 0 0 1 2 0.9976 0.0055 1.0000 1.0000 1.0000 0.9995 0.9830 0.9680 0.9495 0.9180 0.8575 0.7600 0.6045 0.1071 0.1133 nan
COCOfunction1-dim2-seed1-disth1-height0.5-radius0.15-freq10-amp0.5 kriging 0 0 1 2 0.9287 0.0311 1.0000 1.0000 1.0000 1.0000 0.9995 0.8980 0.7190 0.5980 0.5220 0.4910 0.4630 0.1676 0.1982 nan
COCOfunction1-dim2-seed1-disth2-height0.5-radius0.15-freq10-amp0.5 kriging 0 0 1 2 0.9555 0.0261 0.9505 0.9135 0.8835 0.8450 0.7970 0.7435 0.6695 0.5500 0.4605 0.3885 0.3255 0.2887 0.3881 nan
COCOfunction1-dim2-seed1-disth1-height0.5-radius0.15-freq100-amp0.5 kriging 0 0 1 2 0.9245 0.0327 1.0000 1.0000 1.0000 1.0000 0.9830 0.8140 0.6375 0.5700 0.5180 0.4845 0.4615 0.1870 0.2263 nan
COCOfunction1-dim2-seed1-disth2-height0.5-radius0.15-freq100-amp0.5 kriging 0 0 1 2 0.9430 0.0277 0.9430 0.9000 0.8545 0.7960 0.6975 0.6035 0.5455 0.4840 0.4100 0.3350 0.2450 0.3063 0.4483 nan
COCOfunction1-dim2-seed1-disth1-height0.5-radius0.15-freq10-amp1 kriging 0 0 1 2 0.7612 0.0622 0.9895 0.9340 0.7795 0.6830 0.6215 0.5670 0.5200 0.4970 0.4650 0.4440 0.4260 0.3309 0.4888 nan
COCOfunction1-dim2-seed1-disth2-height0.5-radius0.15-freq10-amp1 kriging 0 0 1 2 0.8508 0.0523 0.8860 0.8170 0.7615 0.7040 0.6035 0.5130 0.4645 0.4100 0.3330 0.2350 0.1200 0.3356 0.5585 nan
COCOfunction1-dim2-seed1-disth1-height0.5-radius0.15-freq100-amp1 kriging 0 0 1 2 0.7566 0.0654 1.0000 0.9795 0.7640 0.6180 0.5720 0.5395 0.5175 0.4940 0.4635 0.4470 0.4305 0.3347 0.5035 nan
COCOfunction1-dim2-seed1-disth2-height0.5-radius0.15-freq100-amp1 kriging 0 0 1 2 0.8032 0.0555 0.8685 0.6815 0.5775 0.5165 0.4740 0.4425 0.4000 0.3495 0.2505 0.1470 0.0405 0.3561 0.7028 nan
COCOfunction1-dim2-seed1-disth1-height0.5-radius0.15-freq10-amp1.5 kriging 0 0 1 2 0.5807 0.0934 0.8755 0.7150 0.6455 0.5840 0.5430 0.5045 0.4830 0.4640 0.4400 0.4240 0.4085 0.3957 0.6672 nan
COCOfunction1-dim2-seed1-disth2-height0.5-radius0.15-freq10-amp1.5 kriging 0 0 1 2 0.7290 0.0784 0.8300 0.7575 0.6790 0.5335 0.4685 0.4240 0.3870 0.3320 0.2295 0.1140 0.0115 0.3419 0.6680 nan
COCOfunction1-dim2-seed1-disth1-height0.5-radius0.15-freq100-amp1.5 kriging 0 0 1 2 0.5838 0.0981 0.9745 0.6625 0.5780 0.5415 0.5190 0.5015 0.4805 0.4625 0.4465 0.4280 0.4130 0.3960 0.6770 nan
COCOfunction1-dim2-seed1-disth2-height0.5-radius0.15-freq100-amp1.5 kriging 0 0 1 2 0.6414 0.0832 0.6710 0.5295 0.4710 0.4355 0.3950 0.3595 0.3140 0.2485 0.1415 0.0340 0.0000 0.3547 0.8744 nan
